CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
3,1.068337152592039,16.954822711645626,4.0,0.0,0.0,15.0,true,0,0,0
6,0.9526710203257391,14.16472994380452,9.0,0.0,0.0,17.0,true,0,0,0
9,0.9442356634402834,12.818391313639433,12.0,0.0,0.0,17.0,true,0,0,0
8,0.8499755033747486,18.61814343179988,11.0,0.0,0.0,19.0,true,0,0,0
10,0.8685879425372355,15.910580082433984,13.0,0.0,0.0,19.0,true,0,0,0
12,0.8826111135877323,15.822967452592335,15.0,0.0,0.0,18.0,true,0,0,0
13,0.981398270364118,8.534253867275112,17.0,0.0,0.0,17.0,true,0,0,0
14,0.9559867280634612,11.566545985899108,18.0,0.0,0.0,17.0,true,0,0,0
15,0.9655637995689789,16.614899492719232,19.0,0.0,0.0,17.0,true,0,0,0
17,0.9947757878234684,14.463916183483253,21.0,0.0,0.0,16.0,true,0,0,0
18,0.9644796010385857,14.3490773125697,22.0,0.0,0.0,17.0,true,0,0,0
21,0.9843052653384177,11.087751773911082,26.0,0.0,0.0,16.0,true,0,0,0
0,1.0832302209906741,12.486292231671616,1.0,9.0,22.0,43.0,false,2,2,0
23,0.986480954378826,13.82360155350507,29.0,0.0,0.0,16.0,true,0,0,0
24,1.1173046375809306,18.0003686900616,30.0,0.0,0.0,15.0,true,0,0,0
2,0.7940249115920129,17.638413432027257,3.0,13.0,31.0,44.5,false,1,1,0
26,1.1742737781618346,12.246002130683891,33.0,0.0,0.0,14.0,true,0,0,0
1,1.144322970540109,13.838010972662353,2.0,9.0,34.0,50.0,false,2,2,0
27,0.9586315549599027,18.2320034793927,34.0,0.0,0.0,17.0,true,0,0,0
29,0.9922297972884615,12.780233365015794,36.0,0.0,0.0,16.0,true,0,0,0
28,0.9068737623524521,17.502468869215882,35.0,0.0,0.0,18.0,true,0,0,0
32,0.8999664435212129,11.792117707268075,39.0,0.0,0.0,18.0,true,0,0,0
36,1.030042874627204,19.320353379653568,43.0,0.0,0.0,16.0,true,0,0,0
42,1.127058293255807,15.54204179298698,49.0,0.0,0.0,14.0,true,0,0,0
4,0.9817884720514111,13.56000492970971,6.0,10.0,43.0,59.0,false,2,2,0
43,0.9874034793060619,11.55048834183284,50.0,0.0,0.0,19.0,true,0,0,0
40,0.6892621581251703,14.990480474453792,47.0,0.0,0.0,23.0,true,0,0,0
41,0.8778657412467266,11.027154700773453,48.0,0.0,0.0,22.0,true,0,0,0
54,1.1607182216499154,15.674361999031673,65.0,0.0,0.0,14.0,true,0,0,0
48,1.1214861873273185,19.73508653735257,58.0,0.0,0.0,32.0,true,0,0,0
50,1.0164538217723078,15.5642715497484,60.0,0.0,0.0,30.0,true,0,0,0
55,0.8840383441554885,19.1011062245527,67.0,0.0,0.0,23.0,true,0,0,0
57,0.9143728519333543,16.271550297529522,69.0,0.0,0.0,21.0,true,0,0,0
5,1.0308494228742375,13.376255177101505,7.0,10.0,40.0,84.5,false,1,1,0
7,0.9089034204586034,22.958403601499725,10.0,11.0,59.0,81.5,false,1,1,0
20,1.0296692595081314,17.00627159363244,25.0,10.0,41.0,67.0,false,2,2,0
46,1.0318578911856024,10.755009010335023,56.0,0.0,0.0,35.0,true,0,0,0
49,0.8986475757793854,20.853611710625387,59.0,0.0,0.0,32.0,true,0,0,0
51,1.0798811429050041,13.013036158453094,61.0,0.0,0.0,30.0,true,0,0,0
58,0.9472565683637866,15.434346018108206,70.0,0.0,0.0,22.0,true,0,0,0
22,1.0584203675875945,9.506873786785244,28.0,9.0,47.0,69.0,false,2,2,0
61,0.8737896809060378,16.29089454830796,77.0,0.0,0.0,19.0,true,0,0,0
64,0.9706179507385881,17.343076094186184,80.0,0.0,0.0,17.0,true,0,0,0
65,1.0252944916131321,12.18730731976856,81.0,0.0,0.0,16.0,true,0,0,0
66,1.0871811835492133,10.25199355038605,82.0,0.0,0.0,15.0,true,0,0,0
68,1.0103298461860288,13.418950075413774,86.0,0.0,0.0,16.0,true,0,0,0
25,1.1787952768059822,18.174603155699657,32.0,8.0,61.0,79.0,false,2,2,0
72,0.9017170726744289,12.671805902008877,92.0,0.0,0.0,18.0,true,0,0,0
75,1.0581802480618832,15.476390915173099,95.0,0.0,0.0,15.0,true,0,0,0
78,0.9012206768074922,11.030391774297875,98.0,0.0,0.0,18.0,true,0,0,0
82,0.9708192929254433,15.266243764057513,104.0,0.0,0.0,17.0,true,0,0,0
91,0.9754498302196734,17.08854040347049,115.0,0.0,0.0,17.0,true,0,0,0
11,0.9863927391667706,18.01668655798025,14.0,10.0,73.0,119.5,false,1,1,0
19,0.919251293598146,19.257501329709967,23.0,11.0,95.0,110.5,false,1,1,0
71,0.95515620708099,16.694279322549814,90.0,0.0,0.0,43.0,true,0,0,0
73,0.9402249452570612,13.366726109358234,93.0,0.0,0.0,40.0,true,0,0,0
74,0.9719833937281315,20.699212750628362,94.0,0.0,0.0,39.0,true,0,0,0
86,0.951735600152686,11.241226242353633,108.0,0.0,0.0,25.0,true,0,0,0
30,1.1331232204964419,13.549182771435154,37.0,9.0,69.0,99.0,false,2,2,0
89,0.9528288659418875,18.096157871386236,113.0,0.0,0.0,22.0,true,0,0,0
16,0.8335262454701142,12.240040540355857,20.0,12.0,79.0,116.5,false,1,1,0
87,0.876374057207385,16.954216736722447,110.0,0.0,0.0,26.0,true,0,0,0
88,1.0034281183841451,14.40446292557037,111.0,0.0,0.0,25.0,true,0,0,0
93,0.9161588312111445,14.44701160706381,118.0,0.0,0.0,18.0,true,0,0,0
96,1.1498614055147596,10.717517661981448,121.0,0.0,0.0,17.0,true,0,0,0
31,1.0806968186222377,14.44128141612249,38.0,9.0,82.0,102.0,false,2,2,0
95,0.839023332528819,18.851499190222093,120.0,0.0,0.0,19.0,true,0,0,0
99,1.0658866979689328,18.099307861960902,124.0,0.0,0.0,15.0,true,0,0,0
100,0.9989132580048441,16.01244277133462,125.0,0.0,0.0,16.0,true,0,0,0
103,1.0854437665592134,18.324144635934534,128.0,0.0,0.0,15.0,true,0,0,0
106,1.0022590167940784,17.96625605974236,131.0,0.0,0.0,16.0,true,0,0,0
108,1.1191319690638442,16.423266523682347,133.0,0.0,0.0,15.0,true,0,0,0
110,0.98354394599931,13.935536281866831,135.0,0.0,0.0,19.0,true,0,0,0
111,1.0558207832203779,15.157141926527075,136.0,0.0,0.0,18.0,true,0,0,0
113,1.135506010170796,19.17894106148404,139.0,0.0,0.0,15.0,true,0,0,0
33,0.9671464607409311,14.436431578432874,40.0,10.0,94.0,116.0,false,2,2,0
109,0.765094097733158,11.882646576934357,134.0,0.0,0.0,21.0,true,0,0,0
44,0.8096626251409329,20.190852633736917,52.0,12.0,86.0,104.5,false,1,1,0
114,1.0464970550617603,13.965394138657311,140.0,0.0,0.0,16.0,true,0,0,0
117,1.0835151688244982,19.17528853583264,144.0,0.0,0.0,15.0,true,0,0,0
119,0.8309191242514581,12.99679320763728,146.0,0.0,0.0,19.0,true,0,0,0
34,1.0172554935898315,15.553341189719841,41.0,10.0,108.0,126.0,false,2,2,0
120,0.8580090338094212,13.404900776287898,147.0,0.0,0.0,19.0,true,0,0,0
125,1.1455652593311503,11.292954610659862,154.0,0.0,0.0,14.0,true,0,0,0
147,0.9464223504826619,16.14717797403327,184.0,0.0,0.0,19.0,true,0,0,0
