CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
3,0.8870722818700844,15.227829238098321,3.0,0.0,0.0,18.0,true,0,0,0
5,0.9980899285228465,13.979084509047622,6.0,0.0,0.0,16.0,true,0,0,0
8,0.9182432555639948,17.61839965160443,10.0,0.0,0.0,18.0,true,0,0,0
10,0.901303416275469,14.909282094025546,13.0,0.0,0.0,18.0,true,0,0,0
12,0.9897820838195637,15.39613817393633,15.0,0.0,0.0,16.0,true,0,0,0
13,1.0235569576432686,17.707952118105126,16.0,0.0,0.0,16.0,true,0,0,0
15,1.0713628296728088,15.894956575906976,19.0,0.0,0.0,16.0,true,0,0,0
14,0.9007368201315678,15.266920816586559,18.0,0.0,0.0,18.0,true,0,0,0
20,1.1331644065498658,19.75873521240431,24.0,0.0,0.0,14.0,true,0,0,0
0,1.0677783664829736,13.819493817770637,0.0,9.0,23.0,39.5,false,1,1,0
18,0.943056001215842,10.234983663937053,22.0,0.0,0.0,17.0,true,0,0,0
21,0.8725703827110775,21.54520058581008,26.0,0.0,0.0,19.0,true,0,0,0
24,1.0803941687612721,12.423184288404663,31.0,0.0,0.0,15.0,true,0,0,0
1,1.0331246727773433,18.731165985403287,1.0,10.0,29.0,47.0,false,2,2,0
23,0.9485441847488006,8.754052925152715,30.0,0.0,0.0,17.0,true,0,0,0
25,0.9700734522823806,8.511308737786306,32.0,0.0,0.0,17.0,true,0,0,0
27,1.0658660129585706,10.82867894805406,34.0,0.0,0.0,15.0,true,0,0,0
28,0.9362230650187874,15.659048891640861,35.0,0.0,0.0,17.0,true,0,0,0
30,1.0552690695747975,14.499320686277828,37.0,0.0,0.0,16.0,true,0,0,0
29,0.9245542814963535,10.883084915214852,36.0,0.0,0.0,18.0,true,0,0,0
34,1.164140165677038,16.310253824325734,42.0,0.0,0.0,14.0,true,0,0,0
