CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
1,1.0307133989894308,14.782558627042599,6.0,0.0,0.0,16.0,true,0,0,0
2,0.9158265520298452,19.326060387555813,20.0,0.0,0.0,18.0,true,0,0,0
0,1.0278089907434227,14.939288030865326,2.0,10.0,25.0,69.5,false,1,1,0
4,0.8304189033551328,16.922404355835454,42.0,0.0,0.0,29.0,true,0,0,0
3,0.9492278183051472,11.670038686183076,33.0,0.0,0.0,39.0,true,0,0,0
5,0.8106145595668846,12.374530029371236,43.0,12.0,25.0,63.5,false,1,1,0
9,1.066132134510554,11.461568130894863,83.0,0.0,0.0,23.0,true,0,0,0
7,1.0459236460626782,13.46266301191715,65.0,10.0,31.0,48.0,false,2,2,0
6,1.030560517533717,14.276510338648126,58.0,10.0,25.0,57.0,false,2,2,0
13,0.8943064620617666,15.846738823407625,107.0,0.0,0.0,18.0,true,0,0,0
11,1.001015982472471,16.319711882992912,103.0,0.0,0.0,30.0,true,0,0,0
8,1.0363989759573646,10.201039419185758,69.0,10.0,21.0,65.5,false,1,1,0
14,1.0861373728848251,16.100557884097555,131.0,0.0,0.0,15.0,true,0,0,0
15,1.0071219885714409,12.858469847422747,138.0,0.0,0.0,16.0,true,0,0,0
16,1.0129946208311107,12.834670511633815,142.0,0.0,0.0,16.0,true,0,0,0
10,1.005840892701239,15.943098275123509,93.0,10.0,26.0,71.5,false,1,1,0
12,1.076222292710622,11.990378113001299,105.0,9.0,21.0,60.0,false,2,2,0
18,0.9997846845947197,13.735252585421023,161.0,0.0,0.0,16.0,true,0,0,0
17,1.0711916399095338,15.259474118379119,151.0,9.0,25.0,42.0,false,2,2,0
20,1.0836204901813575,15.301101055309022,177.0,0.0,0.0,15.0,true,0,0,0
22,0.9137162363022968,21.477224932425795,188.0,0.0,0.0,18.0,true,0,0,0
19,1.1169524505275643,9.586978929933576,173.0,9.0,19.0,60.5,false,1,1,0
29,1.1662598653210872,15.029757891721736,223.0,0.0,0.0,14.0,true,0,0,0
28,1.02763877412181,15.438997591524743,222.0,0.0,0.0,16.0,true,0,0,0
23,1.0434537422973815,14.721896639626333,200.0,10.0,25.0,41.0,false,2,2,0
21,0.8528552649542802,17.358231624069468,179.0,12.0,30.0,66.5,false,1,1,0
30,1.214244122659055,20.52094911073075,242.0,0.0,0.0,13.0,true,0,0,0
25,0.948660517223178,14.118181720107819,211.0,11.0,26.0,74.5,false,1,1,0
24,1.0803370244427315,18.60441101054421,206.0,9.0,37.0,81.0,false,2,2,0
26,0.8656427305423936,17.726232264057003,216.0,12.0,38.0,90.5,false,1,1,0
31,0.9561543233455129,16.33027206820591,246.0,10.0,27.0,61.0,false,2,2,0
32,0.8733162155836889,12.737804823527785,275.0,0.0,0.0,31.0,true,0,0,0
36,1.0337295152796184,16.33793942829426,294.0,0.0,0.0,16.0,true,0,0,0
27,0.9183068552511309,12.495227017142053,220.0,11.0,46.0,95.5,false,1,1,0
33,1.0157989602607813,15.747787213877631,287.0,0.0,0.0,28.0,true,0,0,0
35,1.2996536622911952,16.44644654019607,293.0,0.0,0.0,23.0,true,0,0,0
37,0.9976382556637294,15.54830163260595,311.0,0.0,0.0,16.0,true,0,0,0
34,0.9451267452797195,15.088120450262231,291.0,11.0,27.0,46.0,false,2,2,0
41,0.8937309867914414,24.109753564228416,325.0,0.0,0.0,18.0,true,0,0,0
40,0.9513104920353035,9.888193962364602,319.0,11.0,21.0,40.0,false,2,2,0
38,1.1302541020464325,19.111199051184123,316.0,9.0,29.0,69.5,false,1,1,0
39,1.0560854736196579,17.351660239434796,317.0,9.0,45.0,88.5,false,1,1,0
42,1.0628706861360244,14.664965466830848,340.0,9.0,24.0,66.0,false,2,2,0
43,1.0653102635533667,16.198900085481803,368.0,0.0,0.0,37.0,true,0,0,0
46,0.823751525249078,13.358776470869962,385.0,0.0,0.0,20.0,true,0,0,0
47,0.9201406455572851,20.99295445051115,392.0,0.0,0.0,18.0,true,0,0,0
