CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
0,0.9474773268474372,13.246459153099332,0.0,0.0,0.0,17.0,true,0,0,0
1,0.8968444238236042,11.916739051912327,1.0,0.0,0.0,18.0,true,0,0,0
5,1.1891571856397403,12.077687384192457,5.0,0.0,0.0,14.0,true,0,0,0
7,0.8821274888504128,15.746204090364346,8.0,0.0,0.0,18.0,true,0,0,0
8,0.9351865972630103,16.533883892083544,10.0,0.0,0.0,17.0,true,0,0,0
9,1.0425170691649113,15.335026508524564,11.0,0.0,0.0,16.0,true,0,0,0
12,1.0975096515492264,16.479367290768785,14.0,0.0,0.0,15.0,true,0,0,0
14,1.013222396232029,12.430176152241565,16.0,0.0,0.0,16.0,true,0,0,0
15,0.9859742272505774,14.119091604833248,18.0,0.0,0.0,16.0,true,0,0,0
16,0.9775470934473164,16.166686641950683,19.0,0.0,0.0,17.0,true,0,0,0
20,1.0657567075415786,16.701082777550464,24.0,0.0,0.0,17.0,true,0,0,0
21,1.037886147626524,13.572957519501326,25.0,0.0,0.0,16.0,true,0,0,0
18,0.8061768818411308,14.052548265694439,22.0,0.0,0.0,20.0,true,0,0,0
2,0.9784737754877131,12.57189342804072,2.0,10.0,23.0,42.5,false,1,1,0
22,0.9434507820125404,18.577749921540367,27.0,0.0,0.0,17.0,true,0,0,0
26,0.9655200966545274,11.804530075065347,31.0,0.0,0.0,17.0,true,0,0,0
27,0.9730019025811701,17.867975962317285,32.0,0.0,0.0,17.0,true,0,0,0
29,1.1311699513810154,22.086728727238725,34.0,0.0,0.0,15.0,true,0,0,0
3,1.0930466780347263,11.859753924569905,3.0,9.0,33.0,47.5,false,1,1,0
28,0.971553944305101,20.84214535570817,33.0,0.0,0.0,17.0,true,0,0,0
30,0.9311072486010523,17.726163347881016,35.0,0.0,0.0,17.0,true,0,0,0
4,0.9639869476395959,21.31464140968317,4.0,10.0,32.0,51.0,false,2,2,0
33,1.0148860639252981,16.051495237305677,38.0,0.0,0.0,16.0,true,0,0,0
35,0.8744408208980845,19.651818813404162,40.0,0.0,0.0,18.0,true,0,0,0
37,0.9385912797002492,16.59025603985699,43.0,0.0,0.0,17.0,true,0,0,0
39,1.0445709717882121,17.514743742948873,45.0,0.0,0.0,16.0,true,0,0,0
6,0.9354225958186272,11.333773125391668,6.0,11.0,41.0,57.5,false,1,1,0
11,0.9423763050849835,12.557063968263838,13.0,11.0,35.0,51.0,false,2,2,0
41,1.0449628936579898,15.168423551308623,47.0,0.0,0.0,16.0,true,0,0,0
43,1.0747685729642293,20.8817370224599,49.0,0.0,0.0,15.0,true,0,0,0
44,0.8885344984473601,13.513399193090414,50.0,0.0,0.0,18.0,true,0,0,0
46,1.0135389904492502,15.604265484989964,52.0,0.0,0.0,16.0,true,0,0,0
49,0.9584329500085971,13.496383196453829,55.0,0.0,0.0,17.0,true,0,0,0
50,1.0066380901080856,12.542423087456744,56.0,0.0,0.0,16.0,true,0,0,0
10,1.299538982501903,12.678445964006167,12.0,8.0,47.0,66.5,false,1,1,0
13,0.9964640368386026,14.00685961746614,15.0,10.0,47.0,64.0,false,2,2,0
54,0.9473029390138085,15.092289339185093,61.0,0.0,0.0,17.0,true,0,0,0
56,0.9053929032659078,13.182417217360884,63.0,0.0,0.0,18.0,true,0,0,0
60,0.8521201490617462,16.99538419393298,68.0,0.0,0.0,19.0,true,0,0,0
61,0.9066323317210668,13.748717323054134,69.0,0.0,0.0,18.0,true,0,0,0
62,1.0073154948995804,13.08936296308559,71.0,0.0,0.0,16.0,true,0,0,0
24,0.8594643688713121,15.150462264457792,29.0,12.0,45.0,63.5,false,1,1,0
66,0.9596852802434211,9.181872021708685,75.0,0.0,0.0,17.0,true,0,0,0
55,1.1299640809077083,15.897349502542223,62.0,0.0,0.0,32.0,true,0,0,0
65,1.184855841472417,15.786984788063458,74.0,0.0,0.0,20.0,true,0,0,0
68,0.8592395303934299,17.51979792852824,77.0,0.0,0.0,19.0,true,0,0,0
71,0.9857657696424023,12.161688840041943,80.0,0.0,0.0,16.0,true,0,0,0
73,1.1067802973945822,21.10021102482324,82.0,0.0,0.0,15.0,true,0,0,0
74,1.0648679959018144,13.065364509630156,83.0,0.0,0.0,15.0,true,0,0,0
75,1.152553076707619,12.695673599148744,84.0,0.0,0.0,14.0,true,0,0,0
31,0.9574626783606337,13.696030420541362,36.0,10.0,51.0,68.5,false,1,1,0
78,0.9404349539950704,16.59593885516212,87.0,0.0,0.0,26.0,true,0,0,0
81,0.8839190703893888,10.163454993503233,90.0,0.0,0.0,23.0,true,0,0,0
84,0.863017937038384,16.295286537536835,94.0,0.0,0.0,19.0,true,0,0,0
17,0.9016502909644165,17.957549611496542,21.0,11.0,58.0,94.0,false,2,2,0
77,0.901889668261855,12.433224789060459,86.0,0.0,0.0,28.0,true,0,0,0
87,0.9293588789307309,18.470362416172378,97.0,0.0,0.0,17.0,true,0,0,0
