CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
2,0.9241297523091183,11.28672915220521,3.0,0.0,0.0,18.0,true,0,0,0
5,0.7950318314757652,13.678185443590785,17.0,0.0,0.0,20.0,true,0,0,0
6,1.1630778473779853,15.124241527110685,20.0,0.0,0.0,17.0,true,0,0,0
3,1.1258099825725312,11.103928515310878,9.0,9.0,21.0,37.0,false,2,2,0
9,0.9149833099171483,14.511398237924546,38.0,0.0,0.0,18.0,true,0,0,0
0,1.0484462130973562,14.033023515337582,0.0,10.0,25.0,68.5,false,1,1,0
10,0.8399532575487066,6.201764285538083,45.0,0.0,0.0,23.0,true,0,0,0
15,1.0078923993394067,17.826451498276484,55.0,0.0,0.0,16.0,true,0,0,0
4,1.0509145644224451,16.14052555443441,10.0,9.0,36.0,80.0,false,2,2,0
1,0.8986630017339974,15.344652483753777,2.0,11.0,38.0,88.5,false,1,1,0
14,0.9562744958193339,10.53364655021651,54.0,0.0,0.0,36.0,true,0,0,0
11,1.1396806752473188,16.4148544373073,46.0,9.0,26.0,53.0,false,2,2,0
7,1.0438946092811237,15.671046994485037,24.0,10.0,31.0,75.5,false,1,1,0
13,1.0610344091092223,10.708608187860799,50.0,9.0,47.0,63.0,false,2,2,0
8,0.9302070068086173,11.963245495491186,32.0,11.0,34.0,83.5,false,1,1,0
12,1.0414885721988982,15.454652627905874,49.0,10.0,38.0,67.0,false,2,2,0
19,1.2514370832447501,16.50558147108143,77.0,8.0,36.0,50.0,false,2,2,0
16,1.0359139262269483,18.57339798167952,59.0,10.0,29.0,73.5,false,1,1,0
18,1.1107950741844874,15.462750545754517,75.0,9.0,45.0,65.5,false,1,1,0
29,0.890626203350604,17.12646768366433,122.0,0.0,0.0,18.0,true,0,0,0
26,1.022065178433738,14.246286088728693,108.0,0.0,0.0,35.0,true,0,0,0
17,1.1897750154606692,17.541408968592282,64.0,8.0,41.0,80.5,false,1,1,0
30,0.921904793731287,20.33746773579748,128.0,0.0,0.0,18.0,true,0,0,0
21,1.2092082885941022,17.053307650896947,88.0,8.0,42.0,69.0,false,2,2,0
33,0.9549866575520998,11.147914057292997,149.0,0.0,0.0,17.0,true,0,0,0
22,1.1142551204331794,13.759741791501746,102.0,9.0,41.0,76.0,false,2,2,0
32,0.8195181446267511,16.915685017485178,141.0,0.0,0.0,36.0,true,0,0,0
20,1.0458935734925752,14.329455353622336,81.0,10.0,53.0,97.5,false,1,1,0
25,1.027023679358587,17.500401126921357,106.0,10.0,45.0,89.5,false,1,1,0
34,1.0140381667861214,13.043813343844976,156.0,0.0,0.0,39.0,true,0,0,0
35,0.8416864728870073,16.11075522561139,165.0,0.0,0.0,30.0,true,0,0,0
23,0.9025275425002955,14.629853982855286,103.0,11.0,54.0,94.0,false,2,2,0
24,0.8881618855799147,19.05461035134406,105.0,11.0,71.0,92.0,false,2,2,0
27,1.1624199926428542,16.27345183030299,111.0,9.0,56.0,85.5,false,1,1,0
39,0.9899667150983285,14.687322687693218,174.0,0.0,0.0,22.0,true,0,0,0
40,0.796010380655975,10.76003943139812,177.0,0.0,0.0,20.0,true,0,0,0
41,1.0774186176016134,15.943438269430874,184.0,0.0,0.0,15.0,true,0,0,0
44,0.8427252375454423,15.941233084170229,188.0,0.0,0.0,19.0,true,0,0,0
36,1.113910287665955,15.312280847582604,168.0,9.0,25.0,40.5,false,1,1,0
49,1.0660887242182842,14.713769271996815,200.0,0.0,0.0,15.0,true,0,0,0
28,0.8921859524752149,11.043016350351387,121.0,11.0,57.0,108.5,false,1,1,0
31,0.9910046839046404,11.110797772310011,137.0,10.0,50.0,93.0,false,2,2,0
46,1.1142511281462173,17.715970560754652,193.0,0.0,0.0,36.0,true,0,0,0
42,1.0230423422133708,13.869502273411577,186.0,10.0,24.0,45.0,false,2,2,0
50,0.8910466998124076,14.65966095785821,208.0,11.0,26.0,41.5,false,1,1,0
