CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
1,1.1731391875404558,12.593183485105586,3.0,0.0,0.0,14.0,true,0,0,0
3,1.1286859251699626,11.740026796301152,5.0,0.0,0.0,14.0,true,0,0,0
4,0.9968201788238644,13.386421943097357,6.0,0.0,0.0,16.0,true,0,0,0
5,0.9052233048792533,13.935377887601044,7.0,0.0,0.0,18.0,true,0,0,0
7,1.2001562765163225,13.27052276092951,12.0,0.0,0.0,14.0,true,0,0,0
8,0.926385256052844,11.559386114437348,23.0,0.0,0.0,17.0,true,0,0,0
10,0.9298139290236892,17.381913422618286,39.0,0.0,0.0,17.0,true,0,0,0
2,1.0236410919969023,14.880135543665732,4.0,10.0,40.0,54.5,false,1,1,0
12,1.0064770637008673,13.712587005297177,42.0,0.0,0.0,16.0,true,0,0,0
13,0.9448957389825371,9.397878064540407,51.0,0.0,0.0,17.0,true,0,0,0
14,0.9927761349361587,16.2704186848158,56.0,0.0,0.0,16.0,true,0,0,0
0,0.8636293842575324,16.2373301549018,1.0,12.0,29.0,81.5,false,1,1,0
9,0.9687822055196591,10.541775365748245,26.0,10.0,21.0,57.0,false,2,2,0
6,0.9565546934556352,16.8002938431887,8.0,10.0,52.0,75.5,false,1,1,0
15,1.0647160363974726,13.799108500964017,60.0,0.0,0.0,23.0,true,0,0,0
11,1.111728820425911,14.282714168938925,40.0,9.0,24.0,46.0,false,2,2,0
17,0.8424189442887506,15.84769020153376,66.0,0.0,0.0,19.0,true,0,0,0
20,0.8353841121803616,10.97496239253661,91.0,0.0,0.0,19.0,true,0,0,0
21,0.9439006072953242,16.546515501050674,106.0,0.0,0.0,17.0,true,0,0,0
24,1.1257043104178441,9.89942792452429,115.0,0.0,0.0,14.0,true,0,0,0
27,1.0346537069992152,14.65288504118451,119.0,0.0,0.0,16.0,true,0,0,0
16,0.9238418085501192,14.225444448550022,61.0,11.0,26.0,75.5,false,1,1,0
18,0.9102907282660463,9.732431750886866,68.0,11.0,21.0,69.0,false,2,2,0
25,1.1678238239327623,8.941901593916143,116.0,0.0,0.0,20.0,true,0,0,0
26,0.9044481838471874,14.78516683775659,117.0,0.0,0.0,19.0,true,0,0,0
29,1.1316620475417396,10.792161322538679,128.0,0.0,0.0,14.0,true,0,0,0
22,1.0361155784141844,10.176370392782136,112.0,10.0,21.0,43.0,false,2,2,0
19,0.9453542349263507,7.851996953313478,89.0,11.0,19.0,67.5,false,1,1,0
31,0.9506846475132008,9.992584181422586,137.0,0.0,0.0,19.0,true,0,0,0
23,1.0219639353352745,20.23174117488786,113.0,10.0,31.0,47.5,false,1,1,0
32,0.938728293858571,12.615967273797704,143.0,0.0,0.0,17.0,true,0,0,0
33,1.0067034126639094,16.638082396994264,145.0,0.0,0.0,16.0,true,0,0,0
36,1.1185249574033667,12.961792544494106,148.0,0.0,0.0,15.0,true,0,0,0
38,1.0060486518845322,10.543432068690564,150.0,0.0,0.0,16.0,true,0,0,0
40,0.9249712312927917,15.620247875053101,152.0,0.0,0.0,18.0,true,0,0,0
42,1.027502689691556,18.644395876032704,157.0,0.0,0.0,16.0,true,0,0,0
43,1.0790464322237248,17.4527554709516,172.0,0.0,0.0,15.0,true,0,0,0
44,0.9093368185554462,11.020725819494618,174.0,0.0,0.0,18.0,true,0,0,0
45,0.998329117178586,16.98853388216957,178.0,0.0,0.0,16.0,true,0,0,0
46,0.9938882674064647,12.193906609468051,180.0,0.0,0.0,16.0,true,0,0,0
28,0.9892139744583931,15.922773555044516,124.0,10.0,35.0,81.5,false,1,1,0
34,1.0172223813610366,18.190270614351167,146.0,10.0,29.0,60.0,false,2,2,0
47,1.0523385005416441,7.492837506703901,183.0,0.0,0.0,22.0,true,0,0,0
35,0.9948877541987146,15.225690616987869,147.0,10.0,43.0,63.0,false,2,2,0
55,1.1803442486161513,14.239239628686445,196.0,0.0,0.0,15.0,true,0,0,0
54,1.0656066826236965,16.856324977071555,195.0,0.0,0.0,17.0,true,0,0,0
57,1.0368345525081821,16.70590289223305,199.0,0.0,0.0,16.0,true,0,0,0
53,0.9204338151279003,15.72548144664652,194.0,0.0,0.0,30.0,true,0,0,0
30,0.9603828514029032,19.509752639643548,132.0,10.0,46.0,93.5,false,1,1,0
48,0.8889237596505474,13.881042013026981,185.0,0.0,0.0,40.0,true,0,0,0
49,0.8071427466499793,18.99301100736942,189.0,0.0,0.0,36.0,true,0,0,0
51,0.7837335625681806,11.481932520457143,192.0,0.0,0.0,33.0,true,0,0,0
52,1.0344395818120673,14.305418221082446,193.0,0.0,0.0,32.0,true,0,0,0
58,0.8027991837683506,16.951343038299804,201.0,0.0,0.0,24.0,true,0,0,0
37,0.8510453506607154,13.282868603524381,149.0,12.0,54.0,78.0,false,2,2,0
50,1.061344912468626,15.652079825247196,190.0,9.0,25.0,38.5,false,1,1,0
59,0.9575294500991205,15.2981274979158,211.0,0.0,0.0,17.0,true,0,0,0
61,1.1620848237496366,16.685670697195555,213.0,0.0,0.0,16.0,true,0,0,0
60,0.8968530479257869,15.899025843231255,212.0,0.0,0.0,18.0,true,0,0,0
62,0.8851435028237633,15.62500209073301,215.0,0.0,0.0,18.0,true,0,0,0
41,0.9794483226390142,18.95189211719395,153.0,10.0,84.0,102.0,false,2,2,0
64,0.9368850455930556,9.988614126396426,237.0,0.0,0.0,17.0,true,0,0,0
39,0.8610096492050259,16.327209076222353,151.0,12.0,68.0,105.0,false,2,2,0
63,1.0458957541306027,19.900394762032196,225.0,0.0,0.0,30.0,true,0,0,0
66,0.9991029625187322,22.934985268770003,246.0,0.0,0.0,16.0,true,0,0,0
67,0.942753292775158,14.070113677492984,247.0,0.0,0.0,17.0,true,0,0,0
68,1.028490174005846,16.131255855639363,256.0,0.0,0.0,16.0,true,0,0,0
69,1.011966082657676,16.34585402551991,261.0,0.0,0.0,16.0,true,0,0,0
56,0.9170350291258695,14.23877070319644,198.0,11.0,31.0,80.5,false,1,1,0
65,1.1209475389215957,18.07464162012531,243.0,0.0,0.0,35.0,true,0,0,0
71,1.087732221658347,8.356710965537728,266.0,0.0,0.0,15.0,true,0,0,0
73,1.123097480043719,14.132584554318239,271.0,0.0,0.0,15.0,true,0,0,0
70,0.9529612306396223,11.37761486028992,264.0,11.0,23.0,37.5,false,1,1,0
75,0.9508923181739756,10.925893537287145,284.0,0.0,0.0,17.0,true,0,0,0
76,0.9810729312821804,18.518046169689427,290.0,0.0,0.0,17.0,true,0,0,0
72,0.8887273859200593,19.664453942568237,269.0,11.0,31.0,46.0,false,2,2,0
79,1.0738887295305748,10.737666030468286,299.0,0.0,0.0,15.0,true,0,0,0
80,0.9348917310658801,17.382321184597004,302.0,0.0,0.0,17.0,true,0,0,0
82,0.8505130682156212,12.027418429918118,310.0,0.0,0.0,19.0,true,0,0,0
84,1.012568756502226,12.674237764111703,324.0,0.0,0.0,16.0,true,0,0,0
85,1.0285996873584833,21.51115188053491,325.0,0.0,0.0,16.0,true,0,0,0
77,1.0832449078883584,16.19007448489077,292.0,9.0,26.0,50.5,false,1,1,0
83,0.7713307382356225,16.16086073379022,318.0,0.0,0.0,24.0,true,0,0,0
74,1.0652836723075112,13.800107105745075,283.0,9.0,30.0,61.0,false,2,2,0
87,0.9845045151370192,18.415768297299508,329.0,0.0,0.0,16.0,true,0,0,0
88,0.9265080132589675,10.138099237825212,333.0,0.0,0.0,17.0,true,0,0,0
89,1.0087277100818917,11.960787094560551,334.0,0.0,0.0,16.0,true,0,0,0
