CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
9,0.883488405765142,15.566444819098962,20.0,0.0,0.0,18.0,true,0,0,0
11,1.120971470222763,15.425388926105748,23.0,0.0,0.0,15.0,true,0,0,0
13,1.079494276661557,21.021007385571252,38.0,0.0,0.0,15.0,true,0,0,0
15,0.9572176111487719,13.325048470715423,47.0,0.0,0.0,17.0,true,0,0,0
16,1.0422384581316382,12.52480718326365,51.0,0.0,0.0,16.0,true,0,0,0
0,1.111552950403988,17.212946162606162,1.0,9.0,27.0,68.5,false,1,1,0
3,0.9907780635996496,14.056648737326473,11.0,10.0,25.0,59.0,false,2,2,0
20,1.1041064797398819,13.575496951912019,59.0,0.0,0.0,15.0,true,0,0,0
5,0.8912688747592337,13.591820946663736,14.0,11.0,52.0,68.0,false,2,2,0
22,1.1907337781430374,13.466986964670323,67.0,0.0,0.0,14.0,true,0,0,0
1,1.0296337606559849,12.049279747409221,5.0,10.0,35.0,79.5,false,1,1,0
4,0.9376121281091042,17.838068246115657,12.0,11.0,41.0,73.0,false,2,2,0
18,0.9955249338611837,11.397407317459447,53.0,0.0,0.0,31.0,true,0,0,0
7,1.3120600558149977,12.56595283588311,18.0,7.0,60.0,74.0,false,2,2,0
28,1.085696997126902,12.801859170984333,109.0,0.0,0.0,15.0,true,0,0,0
29,0.9613625285464853,19.355919637580328,113.0,0.0,0.0,17.0,true,0,0,0
27,1.0211372192821837,18.455700831922844,104.0,0.0,0.0,28.0,true,0,0,0
30,1.0085420853508904,15.095282005641737,114.0,0.0,0.0,18.0,true,0,0,0
2,0.9248713326657036,12.600821937427735,6.0,11.0,79.0,128.5,false,1,1,0
8,0.9762987375164597,17.057135826329475,19.0,10.0,120.0,138.0,false,2,2,0
36,1.0666233623113583,16.050931537723628,137.0,0.0,0.0,18.0,true,0,0,0
6,0.9494071800062115,12.656710437411077,17.0,11.0,105.0,141.0,false,2,2,0
12,0.9304142674227124,23.32406281860331,35.0,11.0,73.0,122.5,false,1,1,0
38,0.9860071081765261,11.617815205302904,142.0,0.0,0.0,16.0,true,0,0,0
40,1.0533896884786986,16.64495775480463,146.0,0.0,0.0,15.0,true,0,0,0
41,1.0087923530038834,14.626772358857663,147.0,0.0,0.0,16.0,true,0,0,0
14,1.0160137537255283,12.294875144532789,45.0,10.0,75.0,120.5,false,1,1,0
10,0.8827678926442958,16.464884647940913,21.0,11.0,134.0,155.0,false,2,2,0
45,1.0786766284324936,14.982113351394784,160.0,0.0,0.0,15.0,true,0,0,0
17,1.1820866375814245,14.95568067851156,52.0,8.0,108.0,147.5,false,1,1,0
46,1.026506297199086,13.71728752946317,163.0,0.0,0.0,35.0,true,0,0,0
49,0.8997310387024182,18.826045613759046,175.0,0.0,0.0,38.0,true,0,0,0
50,1.1521853801832225,11.293212507227485,176.0,0.0,0.0,37.0,true,0,0,0
51,0.9160260765823636,12.088813478125111,178.0,0.0,0.0,35.0,true,0,0,0
52,0.8651238176931486,15.292522235388445,179.0,0.0,0.0,34.0,true,0,0,0
53,0.956943717994094,15.163715603261242,180.0,0.0,0.0,33.0,true,0,0,0
54,0.9367357394462724,14.0086039756233,182.0,0.0,0.0,31.0,true,0,0,0
19,1.0132693929510863,10.09956935964107,58.0,10.0,112.0,157.5,false,1,1,0
59,0.898455109131432,17.37200880543386,198.0,0.0,0.0,18.0,true,0,0,0
24,1.0627443747966603,15.210281706205825,85.0,9.0,126.0,142.0,false,2,2,0
