CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
2,1.0604719806210767,11.648645193488134,22.0,0.0,0.0,15.0,true,0,0,0
3,0.9687261104313077,17.89454198250507,26.0,0.0,0.0,17.0,true,0,0,0
0,0.8337492791941831,9.33011395125392,3.0,12.0,22.0,59.5,false,1,1,0
9,1.0344258953461412,15.316938617291793,50.0,0.0,0.0,16.0,true,0,0,0
10,1.0684341802776989,14.631884041073201,51.0,0.0,0.0,15.0,true,0,0,0
14,1.0017106123657384,18.59757694953955,63.0,0.0,0.0,16.0,true,0,0,0
4,0.8961722651606567,15.590873681662309,33.0,11.0,37.0,57.0,false,2,2,0
18,1.1097539863297046,14.769536934277454,74.0,0.0,0.0,15.0,true,0,0,0
5,1.1852514168970614,11.00660037299009,34.0,8.0,20.0,58.0,false,2,2,0
8,0.8556618739094602,10.274845849877241,45.0,0.0,0.0,46.0,true,0,0,0
12,1.1528742460761392,12.1224972246877,57.0,0.0,0.0,34.0,true,0,0,0
13,0.9417901411183309,11.142362965192383,62.0,0.0,0.0,29.0,true,0,0,0
1,0.9126677146525117,17.54772557334362,12.0,11.0,30.0,80.5,false,1,1,0
15,1.0169572746154736,16.567348232494354,67.0,0.0,0.0,25.0,true,0,0,0
19,0.911633751777311,20.23363566244038,76.0,0.0,0.0,18.0,true,0,0,0
23,1.1376957444904205,19.181822069218985,83.0,0.0,0.0,14.0,true,0,0,0
24,1.0879889885274185,17.277178710197134,84.0,0.0,0.0,15.0,true,0,0,0
7,0.9658764501821483,10.390472173336189,37.0,10.0,50.0,83.0,false,2,2,0
11,1.0535457676477344,14.28095298183307,52.0,9.0,24.0,67.5,false,1,1,0
25,1.0077284684121637,9.74169723353138,89.0,0.0,0.0,30.0,true,0,0,0
27,1.258863122890509,12.227962117170177,100.0,0.0,0.0,19.0,true,0,0,0
6,1.0960102691239928,7.608972386534565,36.0,9.0,41.0,85.0,false,2,2,0
22,0.9236996273934726,11.744203834933378,81.0,0.0,0.0,39.0,true,0,0,0
16,1.0546253669628791,10.757787610403973,70.0,9.0,20.0,63.5,false,1,1,0
17,1.1475548223743754,9.55114583607073,71.0,9.0,28.0,68.5,false,1,1,0
28,1.0879950373820741,14.547066967627226,102.0,0.0,0.0,37.0,true,0,0,0
21,1.20055776303905,10.77040957517197,79.0,8.0,30.0,68.5,false,1,1,0
26,0.9906636693601089,13.293964617820944,98.0,10.0,24.0,50.0,false,2,2,0
34,0.8567396571621977,15.871026867458744,128.0,0.0,0.0,19.0,true,0,0,0
36,1.059578850643016,13.273370492190503,130.0,0.0,0.0,17.0,true,0,0,0
20,1.0035456200474744,18.83128342765244,78.0,10.0,50.0,70.5,false,1,1,0
29,1.0499558644256752,9.798885929588511,103.0,9.0,28.0,59.0,false,2,2,0
37,0.8835267113067069,15.162461122712436,144.0,0.0,0.0,18.0,true,0,0,0
39,0.9619210641422424,14.060857137067224,149.0,0.0,0.0,17.0,true,0,0,0
41,0.9871648044211999,10.52697233929079,151.0,0.0,0.0,26.0,true,0,0,0
31,1.1752273740790538,11.92479015357401,113.0,8.0,26.0,65.5,false,1,1,0
32,1.1826547182490361,9.87371078843254,115.0,8.0,33.0,63.5,false,1,1,0
33,1.0924166811863476,13.115844193384024,116.0,9.0,45.0,64.5,false,1,1,0
43,0.9216812111689062,10.70902383217079,162.0,0.0,0.0,18.0,true,0,0,0
47,0.8942775772393579,15.368860981614336,170.0,0.0,0.0,18.0,true,0,0,0
49,1.0198793997469302,12.09332349311152,181.0,0.0,0.0,16.0,true,0,0,0
50,1.021009553686679,14.452591883631234,184.0,0.0,0.0,16.0,true,0,0,0
52,0.9009799497102321,19.055501928058412,193.0,0.0,0.0,18.0,true,0,0,0
53,0.9853138649660818,12.258607571506888,195.0,0.0,0.0,16.0,true,0,0,0
38,1.0232007856160572,14.706871297356074,146.0,10.0,29.0,73.5,false,1,1,0
48,0.9530261238075728,12.840743437325324,178.0,0.0,0.0,41.0,true,0,0,0
55,0.9422017791683359,13.591197501431747,197.0,0.0,0.0,22.0,true,0,0,0
35,1.0139567183091542,11.170018734219077,129.0,10.0,75.0,94.0,false,2,2,0
62,1.0589914969810381,13.517161205943532,215.0,0.0,0.0,18.0,true,0,0,0
40,1.0287105618668617,15.558921049926596,150.0,10.0,40.0,84.5,false,1,1,0
58,1.0355736548300432,13.784928488748502,211.0,0.0,0.0,23.0,true,0,0,0
63,1.074940148265592,15.198632176477956,219.0,0.0,0.0,15.0,true,0,0,0
30,1.1432720243730676,17.365462336044356,109.0,9.0,85.0,128.0,false,2,2,0
44,0.8783728990275659,15.493475057752185,163.0,11.0,69.0,86.0,false,2,2,0
51,1.026470043186046,9.897702852093431,187.0,10.0,20.0,64.5,false,1,1,0
59,1.0038649005862987,20.062689037255968,212.0,0.0,0.0,40.0,true,0,0,0
61,0.8989799556014426,10.29857200426507,214.0,0.0,0.0,38.0,true,0,0,0
64,0.9980444287165209,16.553790726399935,222.0,0.0,0.0,30.0,true,0,0,0
66,1.058560562683352,10.05875603203783,225.0,0.0,0.0,27.0,true,0,0,0
42,0.9442203236434694,13.293597237095277,161.0,11.0,56.0,93.0,false,2,2,0
67,0.9281506665237934,16.91937456386079,230.0,0.0,0.0,23.0,true,0,0,0
71,0.8634999427292624,6.881821822996793,246.0,0.0,0.0,19.0,true,0,0,0
75,0.9310152766715147,12.25408236743711,261.0,0.0,0.0,17.0,true,0,0,0
54,1.1006592467983278,10.201920941552162,196.0,9.0,48.0,89.5,false,1,1,0
45,1.0043824689662373,12.864339252726392,166.0,10.0,78.0,120.0,false,2,2,0
73,0.8151817916190355,17.5259047419881,256.0,0.0,0.0,29.0,true,0,0,0
74,0.9621147285693765,11.507553459953767,257.0,0.0,0.0,28.0,true,0,0,0
79,0.9489730219166197,8.544609658252567,268.0,0.0,0.0,17.0,true,0,0,0
57,0.9578039156018406,10.684697087833463,207.0,10.0,55.0,83.5,false,1,1,0
56,1.1751599970438122,9.25747776077456,205.0,8.0,48.0,87.5,false,1,1,0
65,0.9557330827895794,12.754662982054102,224.0,10.0,56.0,72.5,false,2,2,1
46,1.1042051026403292,10.48178764011061,167.0,9.0,102.0,132.0,false,2,2,0
68,1.0188559527688212,8.676860189382374,232.0,10.0,56.0,72.0,false,2,2,0
84,1.0010132204026503,9.639090343561756,305.0,0.0,0.0,16.0,true,0,0,0
86,1.1451387508000592,14.12662288483465,309.0,0.0,0.0,16.0,true,0,0,0
72,1.0633671331509764,16.394212690705714,247.0,9.0,65.0,80.5,false,1,1,0
85,0.851060676262636,13.284973660381892,307.0,0.0,0.0,19.0,true,0,0,0
76,0.9987225469556557,12.982216723723369,264.0,10.0,59.0,77.5,false,1,1,0
88,1.0461501095642032,15.729108711066838,325.0,0.0,0.0,16.0,true,0,0,0
83,1.0209365957746916,8.23848761924842,304.0,0.0,0.0,38.0,true,0,0,0
60,0.9443850173907851,13.206438140880662,213.0,11.0,83.0,131.5,false,1,1,0
92,0.94992786125071,13.600633322442894,344.0,0.0,0.0,20.0,true,0,0,0
69,0.963125133934324,14.632072518630805,235.0,10.0,105.0,132.0,false,2,2,0
96,1.0295095131481538,12.5434819980174,352.0,0.0,0.0,16.0,true,0,0,0
77,1.0573502651258293,17.71718416786991,265.0,9.0,75.0,118.5,false,1,1,0
70,0.9482040251863961,8.874784919868517,241.0,11.0,107.0,145.0,false,2,2,0
97,0.9920196626012833,11.663805108273113,356.0,0.0,0.0,28.0,true,0,0,0
98,1.0716294011734904,11.938470600185308,360.0,0.0,0.0,24.0,true,0,0,0
100,1.1278877101463356,10.707977092793431,365.0,0.0,0.0,24.0,true,0,0,0
101,0.9635329171373516,16.187390564182348,366.0,0.0,0.0,23.0,true,0,0,0
102,0.9477669830353055,15.252687235879755,368.0,0.0,0.0,21.0,true,0,0,0
81,1.0506725377687254,13.760646612180587,286.0,9.0,75.0,106.0,false,2,2,0
103,0.9397233548728395,9.943249228421616,372.0,0.0,0.0,18.0,true,0,0,0
78,1.0099592228600294,13.764894336023065,267.0,10.0,102.0,125.5,false,1,1,0
109,0.9450687682699337,15.930251873918248,386.0,0.0,0.0,17.0,true,0,0,0
82,1.1419453402398259,14.267946950257855,291.0,9.0,118.0,133.0,false,2,2,0
80,0.9185403709892829,13.7864268643937,270.0,11.0,112.0,161.5,false,1,1,0
111,1.0194433899142874,17.236756840051633,402.0,0.0,0.0,28.0,true,0,0,0
118,1.1271261317145818,9.887130132145764,430.0,0.0,0.0,14.0,true,0,0,0
117,0.9704233715277213,10.09521027927367,428.0,0.0,0.0,17.0,true,0,0,0
87,0.9205124630874946,14.455408544642935,312.0,11.0,111.0,137.0,false,2,2,0
89,0.8924264107632125,15.55360176298342,328.0,11.0,68.0,119.5,false,1,1,0
115,0.8848673558969954,9.12309340633292,423.0,0.0,0.0,24.0,true,0,0,0
116,1.0860625687929697,16.111845172052192,426.0,0.0,0.0,21.0,true,0,0,0
119,1.04739967609517,8.156823244786922,431.0,0.0,0.0,16.0,true,0,0,0
95,1.0353408234350339,15.375801394283467,350.0,10.0,88.0,103.0,false,2,2,0
120,1.0359591925347689,14.322835382039706,435.0,0.0,0.0,16.0,true,0,0,0
122,1.002476884978442,14.196243961597686,439.0,0.0,0.0,16.0,true,0,0,0
90,1.0535309033325093,15.543241179721491,341.0,9.0,114.0,133.5,false,1,1,0
99,1.1334694153924088,12.337273482164626,364.0,9.0,86.0,111.0,false,2,2,0
