CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
3,1.0176582346036855,5.9150151141576615,13.0,0.0,0.0,16.0,true,0,0,0
0,1.086429206454244,10.699047686355634,4.0,9.0,20.0,37.0,false,2,2,0
5,0.9194009356356646,11.538791394313593,31.0,0.0,0.0,18.0,true,0,0,0
1,0.8374050894536498,11.259919537603317,10.0,12.0,24.0,41.5,false,1,1,0
2,0.83273518414215,14.644933215205732,11.0,12.0,27.0,46.0,false,2,2,0
11,0.9617622704961211,11.275883941408889,52.0,0.0,0.0,35.0,true,0,0,0
14,1.0644322146199636,14.350957446269453,66.0,0.0,0.0,21.0,true,0,0,0
4,1.0154093477411836,8.98174282693752,24.0,10.0,19.0,64.5,false,1,1,0
6,1.0242848519298866,13.237368631935432,32.0,10.0,24.0,57.0,false,2,2,0
12,0.9611062706979172,17.23946876281584,57.0,10.0,29.0,46.0,false,2,2,0
8,0.9689834118997339,11.529899694403635,38.0,10.0,22.0,69.5,false,1,1,0
13,1.065235679385536,8.656086717565008,64.0,0.0,0.0,43.0,true,0,0,0
19,1.0252197673811716,7.688605378702505,81.0,0.0,0.0,26.0,true,0,0,0
7,0.9346680900857803,13.1409954177897,33.0,11.0,36.0,76.0,false,2,2,0
9,0.8527066925101814,9.63548161009473,43.0,12.0,26.0,65.5,false,1,1,0
10,0.8231027353966303,10.105590374128727,51.0,12.0,28.0,66.5,false,1,1,0
27,1.1579046205771408,11.258320074220203,117.0,0.0,0.0,20.0,true,0,0,0
15,1.0271173675682472,14.133104520812012,69.0,10.0,25.0,69.5,false,1,1,0
21,0.9854748912940423,14.479875511382389,98.0,0.0,0.0,40.0,true,0,0,0
22,1.010118497692297,13.213327250071709,99.0,0.0,0.0,39.0,true,0,0,0
23,1.0798052928371482,10.976670708404733,104.0,0.0,0.0,34.0,true,0,0,0
29,1.1089344458078292,11.260542478255244,119.0,0.0,0.0,19.0,true,0,0,0
16,0.9296553880692418,10.247522857936197,77.0,11.0,27.0,62.5,false,1,1,0
17,0.9375346356147001,11.5582652159603,79.0,11.0,23.0,61.0,false,2,2,0
31,1.0239147126953707,13.36332827411407,125.0,0.0,0.0,16.0,true,0,0,0
20,1.0099734205562452,15.919017949318544,96.0,10.0,26.0,61.0,false,2,2,0
18,1.0157120571066294,8.118046536684236,80.0,10.0,32.0,77.5,false,1,1,0
36,1.171347432702757,20.957877187291558,150.0,0.0,0.0,19.0,true,0,0,0
