CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
0,1.0779618369960509,13.511734880753124,12.0,0.0,0.0,15.0,true,0,0,0
1,1.0540217999091794,15.9383961001705,22.0,0.0,0.0,15.0,true,0,0,0
3,1.1003625463650284,19.97220133696149,28.0,0.0,0.0,15.0,true,0,0,0
4,1.0248836401895738,10.348632516790321,31.0,0.0,0.0,16.0,true,0,0,0
7,1.1324748076347522,14.195129309805026,39.0,0.0,0.0,14.0,true,0,0,0
2,0.9862562028139608,14.56247872063265,24.0,10.0,25.0,47.0,false,2,2,0
5,1.1530543729361005,10.628611706970695,32.0,9.0,20.0,39.5,false,1,1,0
9,0.9701983437874913,12.702845827748975,54.0,0.0,0.0,17.0,true,0,0,0
10,1.0857808432615637,14.487651170994871,57.0,0.0,0.0,15.0,true,0,0,0
6,1.2662517347008533,12.591480450618308,36.0,8.0,28.0,64.5,false,1,1,0
13,0.9693611034986211,16.3604585084869,70.0,0.0,0.0,30.0,true,0,0,0
16,0.9761209099430259,19.551004303396773,81.0,0.0,0.0,19.0,true,0,0,0
11,0.9538003774692472,10.994450746112683,59.0,10.0,23.0,43.0,false,2,2,0
8,1.0216181862046927,10.010059981069599,51.0,10.0,21.0,53.0,false,2,2,0
17,1.0506520257252823,15.296164709730009,88.0,0.0,0.0,15.0,true,0,0,0
18,0.9810701896014823,11.995189552366904,90.0,0.0,0.0,17.0,true,0,0,0
20,1.1282536823851705,16.061259121109522,94.0,0.0,0.0,14.0,true,0,0,0
12,0.8874018434618874,16.60776698120797,63.0,11.0,28.0,46.5,false,1,1,0
19,1.037817594194297,11.74842192893048,93.0,0.0,0.0,16.0,true,0,0,0
22,1.1985665499664686,16.876018752801286,97.0,0.0,0.0,14.0,true,0,0,0
15,0.8587973472149251,9.40478361909966,77.0,12.0,22.0,44.0,false,2,2,0
26,1.022986605022697,12.255744776703313,113.0,0.0,0.0,21.0,true,0,0,0
28,0.9149962097629805,18.60366341647944,116.0,0.0,0.0,18.0,true,0,0,0
24,0.9452667442370045,12.413369698564527,108.0,0.0,0.0,27.0,true,0,0,0
25,1.0719564386142435,21.755580261071014,111.0,0.0,0.0,24.0,true,0,0,0
14,0.8465826146083599,8.354504172697784,73.0,12.0,26.0,63.5,false,1,1,0
30,0.9962392705376473,13.329120333097883,124.0,0.0,0.0,16.0,true,0,0,0
23,0.8177265949480953,10.803123735487334,103.0,12.0,24.0,39.5,false,1,1,0
27,1.0214769104142603,16.318295218761463,114.0,10.0,27.0,42.5,false,2,2,1
21,1.1363099052487862,12.992701552954603,95.0,9.0,22.0,62.5,false,1,1,0
32,1.1578327264266661,14.485676076790357,128.0,0.0,0.0,29.0,true,0,0,0
33,1.124891319711042,12.528476493943351,136.0,0.0,0.0,21.0,true,0,0,0
36,0.9908478832811416,14.617208107915769,162.0,0.0,0.0,16.0,true,0,0,0
35,0.9281890240379741,11.302216084411649,145.0,11.0,25.0,61.0,false,2,2,0
41,1.0458165415337557,19.474930161365567,185.0,0.0,0.0,20.0,true,0,0,0
31,0.8697730851924221,14.424806766808786,127.0,12.0,27.0,79.5,false,1,1,0
29,1.1060593281192153,18.609431310856742,122.0,9.0,37.0,86.0,false,2,2,0
45,1.0868167864937535,13.619147812268807,197.0,0.0,0.0,21.0,true,0,0,0
34,0.8892353241036803,14.595499960309729,138.0,11.0,30.0,81.5,false,1,1,0
37,1.1227619878465174,20.07850293376378,168.0,9.0,30.0,52.0,false,2,2,0
38,0.8640161417928942,13.923969926703723,170.0,12.0,26.0,49.5,false,1,1,0
42,1.180177886033582,12.66584689513083,190.0,0.0,0.0,29.0,true,0,0,0
43,1.0378698766259609,13.313237541179268,193.0,10.0,24.0,40.0,false,2,2,0
52,1.0448225247529026,20.069852204592486,228.0,0.0,0.0,25.0,true,0,0,0
