CAR_NUMBER,AGGRESSIVENESS,PAY_TOLL_TIME,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,BOOTH_PAID_AT,FINAL_LANE
1,1.122302076320904,13.5197028201813,7.0,0.0,0.0,15.0,true,0,0,0
3,0.9725011733595295,16.22429594097478,13.0,0.0,0.0,17.0,true,0,0,0
4,0.8678272671326797,15.816120630920784,25.0,0.0,0.0,19.0,true,0,0,0
7,1.1298831826528075,19.629776446738436,33.0,0.0,0.0,14.0,true,0,0,0
0,0.9384325446895508,16.376344436921023,1.0,11.0,28.0,48.0,false,2,2,0
10,0.962067641694087,12.711532345828061,39.0,0.0,0.0,17.0,true,0,0,0
2,1.1116842367300748,14.168813711669793,12.0,9.0,31.0,49.0,false,2,2,0
11,0.8502787050015567,11.800808283528362,49.0,0.0,0.0,19.0,true,0,0,0
5,0.8815274743505231,16.304546444989175,27.0,11.0,28.0,45.5,false,1,1,0
12,0.9014969939822646,12.060550352450228,54.0,0.0,0.0,18.0,true,0,0,0
13,1.0289658776350357,14.997786155839336,57.0,0.0,0.0,16.0,true,0,0,0
14,1.0869374606495807,10.66805786996914,59.0,0.0,0.0,15.0,true,0,0,0
6,0.943675298562173,14.400035175693226,31.0,11.0,38.0,53.5,false,1,1,0
16,1.0076158865589513,14.979438791450729,68.0,0.0,0.0,16.0,true,0,0,0
17,1.0096752011868915,16.81588839334857,69.0,0.0,0.0,16.0,true,0,0,0
18,0.8887016376413082,12.193571001217084,70.0,0.0,0.0,18.0,true,0,0,0
9,0.901296833202884,11.187648117705649,36.0,11.0,50.0,65.5,false,1,1,0
20,0.9150588851380139,17.25122883858381,83.0,0.0,0.0,18.0,true,0,0,0
21,1.0688667382702788,15.892248318744734,86.0,0.0,0.0,15.0,true,0,0,0
22,1.1721423773417337,14.954419560558595,89.0,0.0,0.0,14.0,true,0,0,0
27,0.9243546028034837,20.250532366138845,101.0,0.0,0.0,24.0,true,0,0,0
29,1.061183257964003,13.448263195911311,106.0,0.0,0.0,19.0,true,0,0,0
23,1.0282196156641563,17.39615137084474,90.0,0.0,0.0,36.0,true,0,0,0
8,0.8750047000871828,6.350762252174363,34.0,11.0,41.0,93.5,false,1,1,0
15,0.7747236226253802,16.132615707801705,62.0,13.0,30.0,66.0,false,2,2,0
26,0.909583766502686,17.217746479341045,98.0,0.0,0.0,29.0,true,0,0,0
19,0.9670574511473979,16.206494299147632,73.0,10.0,35.0,68.0,false,2,2,0
30,0.7840515807706535,13.923209778547651,113.0,0.0,0.0,27.0,true,0,0,0
37,1.169633531556748,11.422249399003118,138.0,0.0,0.0,14.0,true,0,0,0
40,1.0496418283539093,17.53131332821058,142.0,0.0,0.0,15.0,true,0,0,0
33,1.1630377529497786,14.695378165615502,130.0,0.0,0.0,29.0,true,0,0,0
25,1.0917253245345444,15.691849221667024,93.0,9.0,25.0,67.5,false,1,1,0
28,0.9961527069381152,12.810173131831805,102.0,10.0,43.0,59.5,false,1,1,0
In here
In here
In here
31,0.8596138077150334,19.989774214061438,122.0,12.0,32.0,47.0,false,2,2,0
45,1.0792694897180777,14.81822885707785,153.0,0.0,0.0,15.0,true,0,0,0
46,1.1166038240808907,14.258541589833198,159.0,0.0,0.0,15.0,true,0,0,0
49,0.9915907406428115,22.505773716610495,166.0,0.0,0.0,16.0,true,0,0,0
32,0.955924943650158,11.66055264799855,124.0,10.0,41.0,60.0,false,2,2,0
24,0.8740215990497536,14.538170428747833,92.0,12.0,41.0,93.5,false,1,1,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
38,0.9138009916986493,17.019887025192073,140.0,11.0,29.0,79.5,false,1,1,0
51,1.0327625811380425,13.084984878005223,180.0,0.0,0.0,39.0,true,0,0,0
39,0.9601367828804889,17.671700630741164,141.0,10.0,45.0,92.5,false,1,1,0
56,1.0880125371529565,13.067376745365442,198.0,0.0,0.0,35.0,true,0,0,0
34,0.9008762110038379,10.524281740850373,131.0,11.0,68.0,105.0,false,2,2,0
57,1.0042827704827073,11.633500229113434,208.0,0.0,0.0,26.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
58,0.963547834678071,11.18938030216631,210.0,0.0,0.0,36.0,true,0,0,0
59,0.99933527964234,16.924490085118915,211.0,0.0,0.0,35.0,true,0,0,0
60,0.8848570456559046,17.512866953996337,212.0,0.0,0.0,34.0,true,0,0,0
41,0.9857393261558918,15.815449920816633,143.0,10.0,58.0,104.5,false,1,1,0
62,1.043707798120439,15.985339265949944,218.0,0.0,0.0,29.0,true,0,0,0
64,0.9931558916211529,14.492764615412982,222.0,0.0,0.0,25.0,true,0,0,0
In here
In here
42,1.0881363861937918,11.702566219521218,146.0,9.0,75.0,117.5,false,1,1,0
66,1.0845728879465901,14.847693574297281,230.0,0.0,0.0,32.0,true,0,0,0
35,1.019989551386589,23.789200303973935,133.0,10.0,89.0,132.0,false,2,2,0
44,1.1096721315395277,11.886794965866693,152.0,9.0,99.0,116.5,false,1,1,0
75,1.0058000472119224,14.866120233128921,255.0,0.0,0.0,16.0,true,0,0,0
72,0.9031124103282722,13.758904119828697,247.0,0.0,0.0,29.0,true,0,0,0
43,1.2047065689037249,19.386863695604582,151.0,8.0,89.0,127.5,false,1,1,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
74,1.072463083798393,11.535438166702983,252.0,0.0,0.0,25.0,true,0,0,0
36,0.7901862455874948,17.60810649083172,134.0,13.0,126.0,147.0,false,2,2,0
In here
77,1.0281469156247045,16.263610110533513,272.0,0.0,0.0,16.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
47,0.9530487548885518,13.560712352658353,162.0,11.0,110.0,144.0,false,2,2,0
48,1.0003429764673577,15.505496540737319,163.0,10.0,124.0,146.0,false,2,2,0
52,0.9908422303180494,14.839199459036596,182.0,10.0,110.0,126.5,false,1,1,0
82,0.827418882922089,17.53645834570796,287.0,0.0,0.0,20.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
85,1.1103150211600215,13.373213487182628,315.0,0.0,0.0,15.0,true,0,0,0
In here
In here
61,0.9151960885737245,16.465023546743403,217.0,11.0,113.0,130.0,false,2,2,0
In here
53,1.0391301093791536,19.0247831429971,189.0,10.0,122.0,166.5,false,1,1,0
87,1.0066987034591934,20.63930198877545,318.0,0.0,0.0,36.0,true,0,0,0
50,0.9487522836836879,16.467246358416457,172.0,11.0,143.0,186.0,false,2,2,0
63,1.0905752932599364,15.776727902564613,220.0,9.0,125.0,145.0,false,2,2,0
91,0.9466909630907566,15.76508032440324,346.0,0.0,0.0,17.0,true,0,0,0
93,1.0963068391578747,21.337847086397357,349.0,0.0,0.0,15.0,true,0,0,0
94,0.8966545153911938,14.332064092872596,354.0,0.0,0.0,18.0,true,0,0,0
95,0.9458590378014311,11.738234028195862,356.0,0.0,0.0,17.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
54,0.9336420315478744,14.60991003692878,192.0,11.0,155.0,204.5,false,1,1,0
55,0.9775839178121936,20.16866198571062,197.0,10.0,170.0,216.5,false,1,1,0
98,0.7668074861078279,15.121106582265327,373.0,0.0,0.0,38.0,true,0,0,0
99,0.9063758756944692,12.072789595308672,389.0,0.0,0.0,22.0,true,0,0,0
100,0.9503946096546309,11.633778897319836,396.0,0.0,0.0,17.0,true,0,0,0
101,1.1982761926143852,17.48752048574086,399.0,0.0,0.0,14.0,true,0,0,0
67,1.0590082654425146,14.816985420105162,232.0,9.0,149.0,192.5,false,1,1,0
In here
In here
In here
In here
In here
70,0.996253545489527,16.10415691941169,238.0,10.0,159.0,205.5,false,1,1,0
108,0.9971010641937342,13.190812860312064,431.0,0.0,0.0,16.0,true,0,0,0
109,0.9984288469361167,14.882822151844803,438.0,0.0,0.0,16.0,true,0,0,0
110,0.838662350943614,11.199041613066864,439.0,0.0,0.0,19.0,true,0,0,0
65,1.0840565966049736,13.152751517608856,228.0,9.0,224.0,241.0,false,2,2,0
113,1.1622257489921008,15.079832345153328,457.0,0.0,0.0,14.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
68,1.1900856790688528,15.049147723278073,233.0,8.0,234.0,254.0,false,2,2,0
116,0.9718597978778141,16.897719038537577,467.0,0.0,0.0,17.0,true,0,0,0
117,1.1431280834726083,11.838878600654478,471.0,0.0,0.0,14.0,true,0,0,0
118,0.9504045739238506,17.324368322462256,480.0,0.0,0.0,17.0,true,0,0,0
In here
120,1.135637832533744,15.689772734902624,489.0,0.0,0.0,14.0,true,0,0,0
69,1.0658239962046414,16.681330907924277,237.0,9.0,246.0,277.0,false,2,2,0
122,0.9901282323448664,15.085120159192375,497.0,0.0,0.0,16.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
71,0.881706744453197,13.311782986488074,243.0,11.0,245.0,296.5,false,1,1,0
73,0.9124817367729796,14.659368192528277,251.0,11.0,250.0,287.5,false,1,1,0
127,1.1130486397668475,16.397919716814382,522.0,0.0,0.0,15.0,true,0,0,0
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
In here
76,1.1965357429831092,13.449557574406878,267.0,8.0,247.0,285.5,false,1,1,0
78,1.1288629213558468,13.541809128319107,276.0,9.0,263.0,278.0,false,2,2,0
