CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
315,315,23,true,0
316,316,23,true,0
317,317,23,false,2
318,318,23,true,0
319,319,23,false,2
320,320,23,true,0
321,321,23,true,0
322,322,23,true,0
323,323,23,false,2
324,324,23,false,1
325,325,23,true,0
326,326,23,false,2
327,327,23,false,1
328,328,23,false,2
329,329,23,false,1
330,330,23,false,1
331,331,23,false,1
332,332,23,true,0
333,333,23,false,1
334,334,23,false,1
335,335,23,true,0
336,336,23,true,0
337,337,23,true,0
338,338,23,false,1
339,339,23,false,1
340,340,23,true,0
341,341,23,false,2
342,342,23,true,0
343,343,23,false,1
344,344,23,false,2
345,345,23,true,0
346,346,23,false,2
347,347,23,true,0
348,348,23,false,1
349,349,23,false,2
350,350,23,true,0
351,351,23,false,1
352,352,23,true,0
353,353,23,true,0
354,354,23,true,0
355,355,23,false,1
356,356,23,false,2
357,357,23,true,0
358,358,23,false,1
359,359,23,false,2
360,360,23,false,1
361,361,23,true,0
362,362,23,false,2
363,363,23,false,1
364,364,23,false,2
365,365,23,false,1
366,366,23,true,0
367,367,23,true,0
368,368,23,true,0
369,369,23,false,2
370,370,23,false,1
371,371,23,true,0
372,372,23,false,2
373,373,23,false,1
374,374,23,false,1
375,375,23,false,1
376,376,23,false,2
377,377,23,false,1
378,378,23,false,2
379,379,23,false,1
380,380,23,false,2
381,381,23,true,0
382,382,23,true,0
383,383,23,true,0
384,384,23,true,0
385,385,23,true,0
386,386,23,false,2
387,387,23,true,0
388,388,23,true,0
389,389,23,false,1
390,390,23,false,1
391,391,23,true,0
392,392,23,true,0
393,393,23,true,0
394,394,23,false,2
395,395,23,true,0
396,396,23,false,2
397,397,23,false,1
398,398,23,false,1
399,399,23,false,1
400,400,23,false,2
401,401,23,true,0
402,402,23,true,0
403,403,23,true,0
404,404,23,true,0
405,405,23,false,1
406,406,23,false,2
407,407,23,false,1
408,408,23,false,2
409,409,23,true,0
410,410,23,false,2
411,411,23,true,0
412,412,23,true,0
413,413,23,true,0
414,414,23,true,0
415,415,23,true,0
416,416,23,true,0
417,417,23,false,1
418,418,23,true,0
419,419,23,true,0
420,420,23,true,0
421,421,23,true,0
422,422,23,false,2
423,423,23,false,1
424,424,23,false,1
425,425,23,true,0
426,426,23,true,0
427,427,23,false,2
428,428,23,false,1
429,429,23,false,1
430,430,23,true,0
431,431,23,true,0
432,432,23,false,1
433,433,23,true,0
434,434,23,true,0
435,435,23,false,2
436,436,23,true,0
437,437,23,true,0
438,438,23,false,1
439,439,23,false,1
440,440,23,true,0
441,441,23,true,0
442,442,23,false,1
443,443,23,false,1
444,444,23,false,1
445,445,23,false,1
446,446,23,true,0
447,447,23,true,0
448,448,23,false,1
449,449,23,true,0
450,450,23,false,1
451,451,23,false,2
452,452,23,true,0
453,453,23,true,0
454,454,23,true,0
455,455,23,false,1
456,456,23,true,0
457,457,23,true,0
458,458,23,true,0
459,459,23,true,0
460,460,23,true,0
461,461,23,true,0
462,462,23,false,2
463,463,23,false,2
464,464,23,false,1
465,465,23,false,2
466,466,23,false,1
467,467,23,true,0
468,468,23,false,2
469,469,23,false,2
470,470,23,true,0
471,471,23,true,0
472,472,23,false,1
473,473,23,false,2
474,474,23,true,0
475,475,23,true,0
476,476,23,true,0
477,477,23,true,0
478,478,23,true,0
479,479,23,true,0
480,480,23,false,1
481,481,23,false,2
482,482,23,false,1
483,483,23,true,0
484,484,23,true,0
485,485,23,true,0
486,486,23,true,0
487,487,23,true,0
488,488,23,true,0
489,489,23,true,0
490,490,23,false,1
491,491,23,false,1
492,492,23,false,2
493,493,23,true,0
494,494,23,false,2
495,495,23,false,1
496,496,23,false,1
497,497,23,false,1
498,498,23,true,0
499,499,23,true,0
500,500,23,true,0
501,501,23,true,0
502,502,23,true,0
503,503,23,false,2
504,504,23,false,2
505,505,23,false,2
506,506,23,false,1
507,507,23,false,1
508,508,23,true,0
509,509,23,false,2
510,510,23,false,2
511,511,23,false,1
512,512,23,true,0
513,513,23,false,2
514,514,23,true,0
515,515,23,false,2
516,516,23,true,0
517,517,23,false,2
518,518,23,false,1
519,519,23,true,0
520,520,23,true,0
521,521,23,true,0
522,522,23,true,0
523,523,23,false,1
524,524,23,true,0
525,525,23,false,2
526,526,23,true,0
527,527,23,false,1
528,528,23,true,0
529,529,23,true,0
530,530,23,false,1
531,531,23,false,2
532,532,23,false,1
533,533,23,true,0
534,534,23,false,1
535,535,23,false,1
536,536,23,true,0
537,537,23,false,1
538,538,23,false,2
539,539,23,false,1
540,540,23,true,0
541,541,23,false,1
542,542,23,false,1
543,543,23,false,1
544,544,23,true,0
545,545,23,true,0
546,546,23,true,0
547,547,23,false,2
548,548,23,true,0
549,549,23,false,2
550,550,23,false,1
551,551,23,false,2
552,552,23,false,2
553,553,23,false,1
554,554,23,false,1
555,555,23,false,1
556,556,23,true,0
557,557,23,false,2
558,558,23,true,0
559,559,23,false,1
560,560,23,true,0
561,561,23,true,0
562,562,23,false,1
563,563,23,false,2
564,564,23,false,1
565,565,23,true,0
566,566,23,true,0
567,567,23,true,0
568,568,23,false,1
569,569,23,false,2
570,570,23,true,0
571,571,23,true,0
572,572,23,false,1
573,573,23,false,1
574,574,23,true,0
575,575,23,true,0
576,576,23,false,2
577,577,23,false,2
578,578,23,false,1
579,579,23,false,1
580,580,23,true,0
581,581,23,false,2
582,582,23,false,1
583,583,23,false,1
584,584,23,false,1
585,585,23,true,0
586,586,23,true,0
587,587,23,true,0
588,588,23,false,2
589,589,23,true,0
590,590,23,true,0
591,591,23,true,0
592,592,23,false,1
593,593,23,false,2
594,594,23,false,1
595,595,23,true,0
596,596,23,true,0
597,597,23,false,1
598,598,23,false,2
599,599,23,true,0
600,600,23,true,0
601,601,23,true,0
602,602,23,true,0
603,603,23,true,0
604,604,23,true,0
605,605,23,false,1
606,606,23,false,2
607,607,23,false,1
608,608,23,true,0
609,609,23,true,0
610,610,23,false,1
611,611,23,true,0
612,612,23,true,0
613,613,23,false,1
614,614,23,false,1
615,615,23,false,1
616,616,23,false,2
617,617,23,false,2
618,618,23,false,1
619,619,23,false,1
620,620,23,true,0
621,621,23,false,1
622,622,23,false,1
623,623,23,true,0
624,624,23,true,0
625,625,23,true,0
626,626,23,false,1
627,627,23,true,0
628,628,23,true,0
629,629,23,false,2
630,630,23,true,0
631,631,23,true,0
632,632,23,true,0
633,633,23,false,1
634,634,23,true,0
635,635,23,true,0
636,636,23,false,2
637,637,23,false,2
638,638,23,false,2
