CAR_NUMBER,AGGRESSIVENESS,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,FINAL_LANE
43,0.9096266397116959,220.0,11.0,26.0,46.0,false,1,1
51,0.9780988648383687,261.0,0.0,0.0,18.0,true,0,0
45,1.084536500577526,234.0,11.0,26.0,47.0,false,2,1
52,0.7799356266481495,264.0,0.0,0.0,18.0,true,0,0
53,0.9536938844358688,265.0,0.0,0.0,18.0,true,0,0
55,1.0815860830234616,268.0,0.0,0.0,18.0,true,0,0
50,0.9672452451320166,246.0,11.0,26.0,45.0,false,1,1
49,1.2005203052965503,244.0,11.0,30.0,48.0,false,2,2
58,0.9710267505330534,277.0,0.0,0.0,18.0,true,0,0
62,1.0511070292679314,290.0,0.0,0.0,18.0,true,0,0
54,0.8659666663143918,267.0,11.0,26.0,46.0,false,2,1
64,0.8906219300682761,294.0,0.0,0.0,18.0,true,0,0
65,1.0322523214188535,298.0,0.0,0.0,18.0,true,0,0
57,1.0100109818272054,274.0,11.0,26.0,44.0,false,1,1
56,0.9880773590021208,271.0,11.0,36.0,56.0,false,2,1
67,1.085645738966923,314.0,0.0,0.0,18.0,true,0,0
59,0.9654459438785177,278.0,11.0,36.0,55.0,false,1,1
68,0.9007681496456886,315.0,0.0,0.0,18.0,true,0,0
70,0.8889483210795561,318.0,0.0,0.0,18.0,true,0,0
60,0.8895957643313936,280.0,11.0,48.0,68.0,false,1,1
74,0.9367516661230774,334.0,0.0,0.0,18.0,true,0,0
66,0.8881721204448355,312.0,11.0,26.0,47.0,false,2,1
61,0.7749083235484574,281.0,11.0,61.0,82.0,false,1,1
80,0.8991345932616266,351.0,0.0,0.0,18.0,true,0,0
69,1.160289715308254,316.0,11.0,36.0,55.0,false,2,1
81,0.884560228079369,357.0,0.0,0.0,18.0,true,0,0
63,1.060664199986926,291.0,11.0,65.0,85.0,false,1,1
82,1.049796708040386,360.0,0.0,0.0,18.0,true,0,0
84,1.0131884869958097,362.0,0.0,0.0,18.0,true,0,0
71,0.9941390692630547,321.0,11.0,45.0,65.0,false,2,1
86,1.0249280978617465,368.0,0.0,0.0,18.0,true,0,0
73,0.8344601826251647,333.0,11.0,37.0,56.0,false,1,1
87,0.8117807950232219,379.0,0.0,0.0,18.0,true,0,0
88,0.989573494355357,380.0,0.0,0.0,18.0,true,0,0
72,0.8608293958335891,323.0,11.0,57.0,77.0,false,2,1
75,1.0590626621882757,336.0,11.0,48.0,68.0,false,1,1
90,0.9366148616136585,388.0,0.0,0.0,18.0,true,0,0
91,0.9734258241848508,389.0,0.0,0.0,18.0,true,0,0
83,1.028876083634275,361.0,11.0,33.0,52.0,false,2,1
92,1.035037522081999,397.0,0.0,0.0,18.0,true,0,0
76,0.9775737342986706,341.0,11.0,57.0,76.0,false,1,1
94,1.1084853817466267,401.0,0.0,0.0,18.0,true,0,0
85,1.1518140722145946,363.0,11.0,45.0,65.0,false,2,1
96,1.0189690218986516,409.0,0.0,0.0,18.0,true,0,0
77,0.9374253817778584,342.0,11.0,70.0,89.0,false,1,1
97,1.1558143471725577,415.0,0.0,0.0,18.0,true,0,0
89,0.9455891459337554,383.0,11.0,39.0,59.0,false,2,1
100,0.9905672786398604,423.0,0.0,0.0,18.0,true,0,0
78,0.9825962485746168,344.0,11.0,82.0,101.0,false,1,1
105,0.839866049052356,435.0,0.0,0.0,18.0,true,0,0
93,0.938494716076913,400.0,11.0,36.0,56.0,false,2,1
79,1.0365626365187908,347.0,11.0,93.0,111.0,false,1,1
95,1.0949203191378156,402.0,11.0,48.0,68.0,false,2,1
98,1.0338941869757985,417.0,11.0,37.0,55.0,false,1,1
101,1.0238923447150496,426.0,11.0,38.0,57.0,false,2,1
99,1.0943495445656999,421.0,11.0,47.0,66.0,false,1,1
109,0.7421861865241033,470.0,0.0,0.0,18.0,true,0,0
110,1.0246413988904388,474.0,0.0,0.0,18.0,true,0,0
103,0.9389416696273951,431.0,11.0,47.0,67.0,false,2,1
112,0.9703707782096515,479.0,0.0,0.0,18.0,true,0,0
102,1.0899570100694735,428.0,11.0,54.0,73.0,false,1,1
113,1.1614185233001817,483.0,0.0,0.0,18.0,true,0,0
114,1.0620604454060965,484.0,0.0,0.0,18.0,true,0,0
115,1.1243931850397046,485.0,0.0,0.0,18.0,true,0,0
116,0.9231467271190069,488.0,0.0,0.0,18.0,true,0,0
104,1.0288487130293815,432.0,11.0,60.0,79.0,false,2,1
117,1.134963281528636,492.0,0.0,0.0,18.0,true,0,0
119,1.0438969673452507,497.0,0.0,0.0,18.0,true,0,0
107,0.8702000504223456,450.0,11.0,46.0,67.0,false,1,1
120,0.9232408789829295,504.0,0.0,0.0,18.0,true,0,0
106,0.9178702276316913,441.0,11.0,65.0,86.0,false,2,1
121,0.8079023652319413,509.0,0.0,0.0,18.0,true,0,0
122,1.0997517771717737,510.0,0.0,0.0,18.0,true,0,0
108,1.1310213557068907,458.0,11.0,52.0,71.0,false,1,1
124,0.9694086182914696,514.0,0.0,0.0,18.0,true,0,0
125,0.9630850243653518,516.0,0.0,0.0,18.0,true,0,0
111,0.8738979556201745,478.0,11.0,42.0,64.0,false,2,1
118,1.0279403305844788,494.0,11.0,30.0,48.0,false,1,1
123,1.0081132594335482,511.0,11.0,26.0,44.0,false,2,2
131,1.1505954008489465,551.0,0.0,0.0,18.0,true,0,0
126,1.112729342885639,521.0,11.0,30.0,50.0,false,2,1
128,0.9865028099805422,534.0,11.0,26.0,45.0,false,1,1
133,1.1151043587265985,562.0,0.0,0.0,18.0,true,0,0
127,1.0578443101512864,522.0,11.0,43.0,64.0,false,2,1
129,1.0599354195713815,542.0,11.0,32.0,52.0,false,1,1
138,0.9879595571353468,576.0,0.0,0.0,18.0,true,0,0
132,0.9993358306470443,552.0,11.0,27.0,47.0,false,2,1
130,1.1069393700601866,548.0,11.0,40.0,59.0,false,1,1
142,1.2085895797130768,589.0,0.0,0.0,18.0,true,0,0
134,0.9703668794225762,566.0,11.0,27.0,47.0,false,2,1
143,1.0461649568956406,596.0,0.0,0.0,18.0,true,0,0
139,1.0055833983092661,578.0,11.0,26.0,44.0,false,1,1
135,1.0742488283798073,571.0,11.0,36.0,57.0,false,2,1
147,1.0494164924254297,616.0,0.0,0.0,18.0,true,0,0
140,1.0925460294434397,579.0,11.0,39.0,58.0,false,1,1
136,1.0981128843848171,574.0,11.0,47.0,67.0,false,2,1
151,0.9958714199813071,631.0,0.0,0.0,18.0,true,0,0
141,1.0394018843791806,584.0,11.0,48.0,66.0,false,1,1
137,1.175966131106164,575.0,11.0,60.0,79.0,false,2,1
144,0.823169316270252,601.0,11.0,45.0,65.0,false,1,1
148,0.9713390989253138,618.0,11.0,31.0,51.0,false,2,1
152,1.0831924143786271,652.0,0.0,0.0,18.0,true,0,0
153,1.128479903540321,655.0,0.0,0.0,18.0,true,0,0
154,0.8324154616696781,657.0,0.0,0.0,18.0,true,0,0
145,0.951686498557567,602.0,11.0,58.0,77.0,false,1,1
149,0.9609587963082998,621.0,11.0,42.0,62.0,false,2,1
160,1.0576548501674483,673.0,0.0,0.0,18.0,true,0,0
146,1.0953637918199763,605.0,11.0,69.0,88.0,false,1,1
161,0.9324547351400757,675.0,0.0,0.0,18.0,true,0,0
150,1.1575169673560846,628.0,11.0,49.0,69.0,false,2,1
163,0.9516167652430586,681.0,0.0,0.0,18.0,true,0,0
155,1.0439854987895083,661.0,11.0,27.0,47.0,false,1,1
158,0.8313256160420572,668.0,11.0,26.0,46.0,false,2,1
164,1.086439742527383,696.0,0.0,0.0,18.0,true,0,0
165,1.0277502460056813,700.0,0.0,0.0,18.0,true,0,0
156,1.0779200135161544,662.0,11.0,40.0,60.0,false,1,1
166,0.9762998744614353,705.0,0.0,0.0,18.0,true,0,0
167,1.0576884779632103,706.0,0.0,0.0,18.0,true,0,0
162,1.169421119347275,680.0,11.0,28.0,47.0,false,2,1
169,0.9075427035007518,713.0,0.0,0.0,18.0,true,0,0
157,1.1441413809349386,667.0,11.0,49.0,68.0,false,1,1
171,0.8919199238958232,719.0,0.0,0.0,18.0,true,0,0
172,0.998354936523649,720.0,0.0,0.0,18.0,true,0,0
159,1.1015193037777824,672.0,11.0,58.0,77.0,false,1,1
174,0.9599428693226577,733.0,0.0,0.0,18.0,true,0,0
168,1.0887593456465061,708.0,11.0,26.0,45.0,false,2,2
178,1.1301129413886182,741.0,0.0,0.0,18.0,true,0,0
180,1.076719961767594,747.0,0.0,0.0,18.0,true,0,0
170,1.2081836700584798,717.0,11.0,31.0,50.0,false,2,1
181,1.1057693857472115,750.0,0.0,0.0,18.0,true,0,0
183,0.9958267855017823,756.0,0.0,0.0,18.0,true,0,0
173,1.0868909823735042,731.0,11.0,26.0,45.0,false,1,1
184,0.9460352057675256,762.0,0.0,0.0,18.0,true,0,0
185,1.0387037792309939,768.0,0.0,0.0,18.0,true,0,0
175,0.8572609183200948,734.0,11.0,37.0,56.0,false,1,1
179,1.025981487068411,746.0,11.0,26.0,45.0,false,2,1
186,1.0693342866736717,775.0,0.0,0.0,18.0,true,0,0
189,1.0028603283890067,782.0,0.0,0.0,18.0,true,0,0
182,1.0076841776359642,753.0,11.0,33.0,52.0,false,2,1
176,0.8735400922820674,737.0,11.0,48.0,69.0,false,1,1
191,1.0534579622509952,793.0,0.0,0.0,18.0,true,0,0
177,0.9986375159856732,739.0,11.0,60.0,79.0,false,1,1
192,1.0635289156286685,801.0,0.0,0.0,18.0,true,0,0
193,1.0838749410877164,802.0,0.0,0.0,18.0,true,0,0
187,0.964334444348852,779.0,11.0,26.0,45.0,false,2,2
195,0.8828304694611311,807.0,0.0,0.0,18.0,true,0,0
196,1.1620647762490508,809.0,0.0,0.0,18.0,true,0,0
198,1.0653252821264803,815.0,0.0,0.0,18.0,true,0,0
188,0.8628976920248783,781.0,11.0,38.0,58.0,false,2,1
199,1.0112431990892685,825.0,0.0,0.0,18.0,true,0,0
194,0.9767713261140044,803.0,11.0,26.0,45.0,false,1,1
190,0.9085063576657153,784.0,11.0,49.0,70.0,false,2,1
201,1.1822550771474978,835.0,0.0,0.0,18.0,true,0,0
202,1.1879828046140908,842.0,0.0,0.0,18.0,true,0,0
197,1.0014345530843232,814.0,11.0,29.0,47.0,false,1,1
200,1.0126246081547146,830.0,11.0,27.0,45.0,false,1,1
206,1.0155804190609612,857.0,0.0,0.0,18.0,true,0,0
209,1.1202278528532834,866.0,0.0,0.0,18.0,true,0,0
210,0.957733353845537,868.0,0.0,0.0,18.0,true,0,0
203,1.044738759056141,843.0,11.0,26.0,47.0,false,2,1
212,1.1762044411333037,874.0,0.0,0.0,18.0,true,0,0
204,1.0499120595236107,846.0,11.0,37.0,58.0,false,2,1
207,0.9505027593647359,861.0,11.0,26.0,45.0,false,1,1
205,1.052474990151836,854.0,11.0,43.0,64.0,false,2,1
208,0.8997826286868993,862.0,11.0,39.0,59.0,false,1,1
219,0.9460908271953439,905.0,0.0,0.0,18.0,true,0,0
213,0.7848832139364562,875.0,11.0,36.0,57.0,false,2,1
211,0.9331675361841667,872.0,11.0,43.0,63.0,false,1,1
220,0.9829654944326882,918.0,0.0,0.0,18.0,true,0,0
222,0.8883929842667522,921.0,0.0,0.0,18.0,true,0,0
214,0.8946714642496391,885.0,11.0,40.0,60.0,false,2,2
224,1.1470572190596353,931.0,0.0,0.0,18.0,true,0,0
215,1.027217657325454,892.0,11.0,47.0,66.0,false,2,1
221,0.995633684789249,920.0,11.0,26.0,45.0,false,1,1
216,0.7430938788274282,893.0,11.0,60.0,81.0,false,2,1
228,1.0471701143820784,959.0,0.0,0.0,18.0,true,0,0
223,1.1594364923572416,922.0,11.0,38.0,56.0,false,1,1
229,0.9123236991418808,961.0,0.0,0.0,18.0,true,0,0
217,1.0804496340888297,896.0,11.0,71.0,92.0,false,2,1
231,1.0835157235540824,974.0,0.0,0.0,18.0,true,0,0
225,0.8856133374699071,937.0,11.0,37.0,57.0,false,1,1
233,0.7974535420088837,981.0,0.0,0.0,18.0,true,0,0
234,1.1481288136369527,982.0,0.0,0.0,18.0,true,0,0
