CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
15,5,71.0,false,1
137,53,23.0,true,0
140,54,23.0,true,0
143,55,23.0,true,0
145,56,23.0,true,0
148,57,23.0,true,0
150,58,23.0,true,0
151,58,23.0,true,0
152,59,23.0,true,0
156,60,23.0,true,0
158,60,23.0,true,0
162,62,23.0,true,0
165,63,23.0,true,0
166,64,23.0,true,0
168,64,23.0,true,0
169,65,23.0,true,0
171,65,23.0,true,0
19,7,82.0,false,2
172,66,23.0,true,0
20,8,82.0,false,1
175,67,23.0,true,0
177,68,23.0,true,0
178,68,23.0,true,0
180,69,23.0,true,0
188,72,23.0,true,0
189,72,23.0,true,0
191,73,23.0,true,0
192,74,23.0,true,0
193,74,23.0,true,0
196,75,23.0,true,0
197,76,23.0,true,0
200,77,23.0,true,0
203,77,23.0,true,0
204,78,23.0,true,0
25,10,93.0,false,2
209,80,23.0,true,0
21,8,96.0,false,1
211,81,23.0,true,0
212,81,23.0,true,0
213,81,23.0,true,0
215,82,23.0,true,0
216,83,23.0,true,0
218,84,23.0,true,0
219,84,23.0,true,0
223,86,23.0,true,0
226,87,23.0,true,0
227,87,23.0,true,0
228,88,23.0,true,0
230,88,23.0,true,0
233,89,23.0,true,0
234,89,23.0,true,0
235,90,23.0,true,0
239,91,23.0,true,0
30,11,106.0,false,2
244,94,23.0,true,0
245,94,23.0,true,0
246,94,23.0,true,0
31,12,106.0,false,1
248,95,23.0,true,0
250,96,23.0,true,0
252,97,23.0,true,0
253,98,23.0,true,0
254,98,23.0,true,0
262,102,23.0,true,0
263,102,23.0,true,0
264,102,23.0,true,0
265,103,23.0,true,0
266,103,23.0,true,0
267,103,23.0,true,0
268,103,23.0,true,0
273,105,23.0,true,0
275,105,23.0,true,0
276,106,23.0,true,0
278,106,23.0,true,0
279,107,23.0,true,0
36,14,117.0,false,2
282,108,23.0,true,0
283,108,23.0,true,0
33,13,119.0,false,1
287,110,23.0,true,0
288,110,23.0,true,0
291,111,23.0,true,0
293,112,23.0,true,0
294,112,23.0,true,0
295,112,23.0,true,0
297,113,23.0,true,0
298,114,23.0,true,0
299,114,23.0,true,0
301,115,23.0,true,0
302,115,23.0,true,0
303,115,23.0,true,0
306,116,23.0,true,0
307,116,23.0,true,0
308,116,23.0,true,0
311,118,23.0,true,0
316,120,23.0,true,0
320,121,23.0,true,0
38,14,131.0,false,2
321,122,23.0,true,0
323,122,23.0,true,0
35,13,133.0,false,1
329,125,23.0,true,0
332,126,23.0,true,0
333,126,23.0,true,0
336,128,23.0,true,0
337,128,23.0,true,0
338,129,23.0,true,0
339,129,23.0,true,0
341,130,23.0,true,0
342,130,23.0,true,0
343,130,23.0,true,0
344,131,23.0,true,0
346,131,23.0,true,0
349,132,23.0,true,0
350,132,23.0,true,0
351,133,23.0,true,0
355,135,23.0,true,0
41,16,143.0,false,2
358,136,23.0,true,0
359,136,23.0,true,0
43,17,143.0,false,1
361,137,23.0,true,0
362,137,23.0,true,0
364,138,23.0,true,0
368,140,23.0,true,0
372,141,23.0,true,0
373,141,23.0,true,0
374,142,23.0,true,0
375,142,23.0,true,0
377,143,23.0,true,0
379,143,23.0,true,0
380,144,23.0,true,0
383,145,23.0,true,0
384,145,23.0,true,0
385,146,23.0,true,0
387,146,23.0,true,0
389,147,23.0,true,0
390,148,23.0,true,0
391,148,23.0,true,0
392,149,23.0,true,0
394,149,23.0,true,0
42,16,157.0,false,2
396,150,23.0,true,0
44,17,157.0,false,1
398,151,23.0,true,0
400,151,23.0,true,0
402,152,23.0,true,0
403,153,23.0,true,0
404,153,23.0,true,0
405,153,23.0,true,0
409,155,23.0,true,0
410,155,23.0,true,0
411,156,23.0,true,0
412,156,23.0,true,0
414,157,23.0,true,0
415,157,23.0,true,0
416,157,23.0,true,0
417,158,23.0,true,0
419,159,23.0,true,0
421,159,23.0,true,0
423,160,23.0,true,0
427,162,23.0,true,0
428,162,23.0,true,0
429,163,23.0,true,0
430,163,23.0,true,0
431,163,23.0,true,0
432,163,23.0,true,0
47,18,169.0,false,2
436,164,23.0,true,0
45,17,171.0,false,1
437,165,23.0,true,0
438,165,23.0,true,0
440,166,23.0,true,0
441,166,23.0,true,0
442,166,23.0,true,0
443,167,23.0,true,0
447,168,23.0,true,0
449,169,23.0,true,0
450,170,23.0,true,0
451,170,23.0,true,0
452,170,23.0,true,0
453,171,23.0,true,0
454,171,23.0,true,0
455,171,23.0,true,0
456,172,23.0,true,0
457,172,23.0,true,0
460,173,23.0,true,0
461,174,23.0,true,0
462,174,23.0,true,0
467,176,23.0,true,0
469,177,23.0,true,0
48,18,183.0,false,2
470,178,23.0,true,0
52,20,182.0,false,1
474,179,23.0,true,0
475,180,23.0,true,0
476,180,23.0,true,0
479,182,23.0,true,0
481,183,23.0,true,0
484,184,23.0,true,0
485,184,23.0,true,0
487,185,23.0,true,0
488,186,23.0,true,0
491,187,23.0,true,0
492,187,23.0,true,0
493,187,23.0,true,0
495,188,23.0,true,0
496,188,23.0,true,0
497,189,23.0,true,0
498,189,23.0,true,0
499,189,23.0,true,0
500,190,23.0,true,0
502,190,23.0,true,0
503,191,23.0,true,0
504,191,23.0,true,0
59,23,192.0,false,2
505,192,23.0,true,0
58,23,193.0,false,1
508,193,23.0,true,0
510,194,23.0,true,0
512,195,23.0,true,0
515,196,23.0,true,0
518,197,23.0,true,0
521,198,23.0,true,0
526,200,23.0,true,0
527,201,23.0,true,0
528,201,23.0,true,0
530,202,23.0,true,0
533,203,23.0,true,0
535,204,23.0,true,0
538,205,23.0,true,0
68,27,202.0,false,2
541,206,23.0,true,0
64,25,205.0,false,1
545,208,23.0,true,0
547,208,23.0,true,0
549,209,23.0,true,0
550,209,23.0,true,0
551,209,23.0,true,0
552,210,23.0,true,0
553,210,23.0,true,0
556,211,23.0,true,0
562,214,23.0,true,0
563,214,23.0,true,0
564,215,23.0,true,0
567,216,23.0,true,0
568,216,23.0,true,0
570,217,23.0,true,0
573,218,23.0,true,0
575,218,23.0,true,0
576,219,23.0,true,0
577,219,23.0,true,0
578,219,23.0,true,0
73,29,214.0,false,2
579,220,23.0,true,0
72,28,216.0,false,1
581,221,23.0,true,0
583,221,23.0,true,0
584,222,23.0,true,0
586,223,23.0,true,0
588,224,23.0,true,0
589,224,23.0,true,0
592,225,23.0,true,0
593,225,23.0,true,0
594,226,23.0,true,0
595,226,23.0,true,0
596,227,23.0,true,0
598,228,23.0,true,0
602,229,23.0,true,0
604,230,23.0,true,0
605,230,23.0,true,0
607,231,23.0,true,0
608,231,23.0,true,0
611,233,23.0,true,0
75,30,227.0,false,2
613,234,23.0,true,0
615,234,23.0,true,0
616,234,23.0,true,0
79,31,227.0,false,1
618,235,23.0,true,0
619,235,23.0,true,0
620,236,23.0,true,0
622,236,23.0,true,0
623,237,23.0,true,0
625,237,23.0,true,0
626,238,23.0,true,0
627,238,23.0,true,0
631,240,23.0,true,0
632,240,23.0,true,0
636,242,23.0,true,0
637,242,23.0,true,0
638,242,23.0,true,0
639,243,23.0,true,0
640,243,23.0,true,0
645,245,23.0,true,0
649,246,23.0,true,0
650,246,23.0,true,0
76,30,241.0,false,2
653,248,23.0,true,0
654,248,23.0,true,0
80,32,240.0,false,1
656,249,23.0,true,0
660,250,23.0,true,0
662,251,23.0,true,0
663,252,23.0,true,0
664,252,23.0,true,0
669,254,23.0,true,0
672,255,23.0,true,0
673,255,23.0,true,0
675,256,23.0,true,0
676,257,23.0,true,0
677,257,23.0,true,0
678,257,23.0,true,0
679,258,23.0,true,0
680,258,23.0,true,0
681,259,23.0,true,0
682,259,23.0,true,0
683,259,23.0,true,0
684,260,23.0,true,0
685,260,23.0,true,0
687,260,23.0,true,0
688,261,23.0,true,0
82,33,252.0,false,2
81,32,254.0,false,1
697,264,23.0,true,0
699,265,23.0,true,0
700,265,23.0,true,0
702,266,23.0,true,0
703,266,23.0,true,0
704,266,23.0,true,0
705,267,23.0,true,0
707,268,23.0,true,0
711,269,23.0,true,0
713,270,23.0,true,0
715,270,23.0,true,0
717,271,23.0,true,0
720,273,23.0,true,0
725,275,23.0,true,0
726,275,23.0,true,0
83,33,266.0,false,2
727,276,23.0,true,0
87,35,265.0,false,1
730,277,23.0,true,0
731,277,23.0,true,0
733,278,23.0,true,0
734,279,23.0,true,0
739,280,23.0,true,0
740,280,23.0,true,0
742,281,23.0,true,0
743,282,23.0,true,0
749,284,23.0,true,0
751,285,23.0,true,0
752,285,23.0,true,0
753,286,23.0,true,0
754,286,23.0,true,0
755,287,23.0,true,0
757,287,23.0,true,0
759,288,23.0,true,0
761,289,23.0,true,0
91,37,276.0,false,2
762,290,23.0,true,0
763,290,23.0,true,0
90,36,278.0,false,1
764,291,23.0,true,0
765,291,23.0,true,0
767,292,23.0,true,0
770,293,23.0,true,0
773,294,23.0,true,0
774,294,23.0,true,0
775,295,23.0,true,0
777,295,23.0,true,0
779,296,23.0,true,0
781,297,23.0,true,0
782,297,23.0,true,0
783,298,23.0,true,0
785,298,23.0,true,0
786,299,23.0,true,0
789,300,23.0,true,0
790,300,23.0,true,0
791,301,23.0,true,0
792,301,23.0,true,0
793,302,23.0,true,0
794,302,23.0,true,0
795,302,23.0,true,0
796,302,23.0,true,0
799,303,23.0,true,0
92,37,290.0,false,2
801,304,23.0,true,0
96,38,290.0,false,1
803,305,23.0,true,0
804,305,23.0,true,0
805,306,23.0,true,0
810,308,23.0,true,0
812,309,23.0,true,0
816,310,23.0,true,0
817,311,23.0,true,0
819,312,23.0,true,0
823,313,23.0,true,0
827,315,23.0,true,0
828,315,23.0,true,0
829,315,23.0,true,0
831,316,23.0,true,0
833,316,23.0,true,0
836,317,23.0,true,0
102,41,300.0,false,2
839,318,23.0,true,0
109,43,299.0,false,1
840,319,23.0,true,0
842,320,23.0,true,0
843,320,23.0,true,0
844,320,23.0,true,0
845,321,23.0,true,0
846,321,23.0,true,0
847,322,23.0,true,0
848,322,23.0,true,0
853,324,23.0,true,0
855,325,23.0,true,0
856,325,23.0,true,0
857,326,23.0,true,0
859,327,23.0,true,0
862,327,23.0,true,0
864,328,23.0,true,0
866,329,23.0,true,0
867,330,23.0,true,0
868,330,23.0,true,0
869,331,23.0,true,0
103,41,314.0,false,2
873,332,23.0,true,0
111,44,312.0,false,1
875,333,23.0,true,0
877,333,23.0,true,0
880,335,23.0,true,0
881,335,23.0,true,0
885,337,23.0,true,0
887,338,23.0,true,0
888,338,23.0,true,0
890,339,23.0,true,0
891,339,23.0,true,0
892,340,23.0,true,0
895,341,23.0,true,0
897,342,23.0,true,0
900,343,23.0,true,0
901,343,23.0,true,0
903,344,23.0,true,0
904,344,23.0,true,0
905,344,23.0,true,0
906,345,23.0,true,0
110,44,325.0,false,2
908,346,23.0,true,0
909,346,23.0,true,0
113,45,325.0,false,1
910,347,23.0,true,0
911,347,23.0,true,0
912,347,23.0,true,0
914,348,23.0,true,0
915,348,23.0,true,0
917,349,23.0,true,0
918,350,23.0,true,0
919,350,23.0,true,0
920,351,23.0,true,0
921,351,23.0,true,0
922,351,23.0,true,0
926,353,23.0,true,0
927,353,23.0,true,0
929,354,23.0,true,0
930,354,23.0,true,0
934,356,23.0,true,0
935,356,23.0,true,0
939,357,23.0,true,0
943,359,23.0,true,0
944,359,23.0,true,0
118,47,336.0,false,2
116,46,338.0,false,1
948,361,23.0,true,0
952,363,23.0,true,0
953,363,23.0,true,0
954,364,23.0,true,0
956,364,23.0,true,0
957,365,23.0,true,0
965,368,23.0,true,0
967,369,23.0,true,0
970,370,23.0,true,0
971,370,23.0,true,0
974,371,23.0,true,0
976,372,23.0,true,0
978,373,23.0,true,0
979,373,23.0,true,0
119,47,350.0,false,2
981,374,23.0,true,0
983,374,23.0,true,0
122,48,350.0,false,1
985,375,23.0,true,0
986,375,23.0,true,0
988,376,23.0,true,0
991,377,23.0,true,0
993,378,23.0,true,0
994,378,23.0,true,0
996,378,23.0,true,0
997,379,23.0,true,0
999,379,23.0,true,0
1000,379,23.0,true,0
1001,380,23.0,true,0
1004,381,23.0,true,0
1005,381,23.0,true,0
1006,382,23.0,true,0
1007,382,23.0,true,0
1009,383,23.0,true,0
1010,383,23.0,true,0
1011,383,23.0,true,0
1012,384,23.0,true,0
1013,384,23.0,true,0
1015,385,23.0,true,0
1019,387,23.0,true,0
1020,387,23.0,true,0
1021,387,23.0,true,0
129,51,360.0,false,2
1022,388,23.0,true,0
1023,388,23.0,true,0
124,49,363.0,false,1
1024,389,23.0,true,0
1025,389,23.0,true,0
1026,389,23.0,true,0
1028,390,23.0,true,0
1035,393,23.0,true,0
1036,393,23.0,true,0
1037,393,23.0,true,0
1038,393,23.0,true,0
1039,394,23.0,true,0
1044,395,23.0,true,0
1045,396,23.0,true,0
1047,397,23.0,true,0
1051,398,23.0,true,0
1052,399,23.0,true,0
1054,399,23.0,true,0
1056,400,23.0,true,0
1057,400,23.0,true,0
1058,401,23.0,true,0
131,51,374.0,false,2
1060,402,23.0,true,0
134,52,374.0,false,1
1063,403,23.0,true,0
1064,403,23.0,true,0
1069,406,23.0,true,0
1076,409,23.0,true,0
1077,409,23.0,true,0
1078,409,23.0,true,0
1079,410,23.0,true,0
1080,410,23.0,true,0
1081,410,23.0,true,0
1082,410,23.0,true,0
1083,411,23.0,true,0
1085,412,23.0,true,0
1086,412,23.0,true,0
1088,413,23.0,true,0
1090,414,23.0,true,0
1092,414,23.0,true,0
132,51,388.0,false,2
1096,416,23.0,true,0
138,53,387.0,false,1
1099,417,23.0,true,0
1100,417,23.0,true,0
1101,418,23.0,true,0
1108,420,23.0,true,0
1109,420,23.0,true,0
1110,420,23.0,true,0
1112,421,23.0,true,0
1113,421,23.0,true,0
1114,421,23.0,true,0
1115,422,23.0,true,0
1116,422,23.0,true,0
1117,422,23.0,true,0
1118,423,23.0,true,0
1119,423,23.0,true,0
1121,424,23.0,true,0
1123,425,23.0,true,0
1124,425,23.0,true,0
1128,426,23.0,true,0
1129,427,23.0,true,0
1135,429,23.0,true,0
139,54,399.0,false,2
1137,430,23.0,true,0
141,54,400.0,false,1
1139,431,23.0,true,0
1144,433,23.0,true,0
1146,434,23.0,true,0
1149,435,23.0,true,0
1150,435,23.0,true,0
1152,436,23.0,true,0
1155,437,23.0,true,0
1157,438,23.0,true,0
1158,438,23.0,true,0
1159,439,23.0,true,0
1160,439,23.0,true,0
1162,440,23.0,true,0
1163,441,23.0,true,0
1164,441,23.0,true,0
1165,441,23.0,true,0
1166,441,23.0,true,0
1170,443,23.0,true,0
142,54,413.0,false,2
1172,444,23.0,true,0
1173,444,23.0,true,0
1174,444,23.0,true,0
144,55,413.0,false,1
1175,445,23.0,true,0
1176,445,23.0,true,0
1177,446,23.0,true,0
1183,448,23.0,true,0
1184,448,23.0,true,0
1185,449,23.0,true,0
1187,449,23.0,true,0
1191,451,23.0,true,0
1192,451,23.0,true,0
1193,451,23.0,true,0
1194,452,23.0,true,0
1197,453,23.0,true,0
1198,454,23.0,true,0
1200,455,23.0,true,0
1201,455,23.0,true,0
1202,455,23.0,true,0
1203,455,23.0,true,0
1204,456,23.0,true,0
1205,456,23.0,true,0
1207,456,23.0,true,0
147,57,424.0,false,2
146,56,426.0,false,1
1214,460,23.0,true,0
1215,460,23.0,true,0
1217,461,23.0,true,0
1218,461,23.0,true,0
1221,462,23.0,true,0
1224,463,23.0,true,0
1228,465,23.0,true,0
1229,466,23.0,true,0
1230,466,23.0,true,0
1234,468,23.0,true,0
1235,468,23.0,true,0
1236,469,23.0,true,0
1239,470,23.0,true,0
1240,471,23.0,true,0
149,58,437.0,false,2
1244,472,23.0,true,0
153,59,437.0,false,1
1248,474,23.0,true,0
1251,475,23.0,true,0
1255,477,23.0,true,0
1257,478,23.0,true,0
1259,479,23.0,true,0
1262,480,23.0,true,0
1263,481,23.0,true,0
1265,481,23.0,true,0
1267,482,23.0,true,0
1272,485,23.0,true,0
1273,485,23.0,true,0
1274,485,23.0,true,0
157,60,449.0,false,2
1275,486,23.0,true,0
1276,486,23.0,true,0
154,59,451.0,false,1
1280,487,23.0,true,0
1281,488,23.0,true,0
1282,488,23.0,true,0
1283,488,23.0,true,0
1285,489,23.0,true,0
1286,489,23.0,true,0
1287,490,23.0,true,0
1288,490,23.0,true,0
1290,490,23.0,true,0
1291,491,23.0,true,0
1293,491,23.0,true,0
1295,492,23.0,true,0
1299,493,23.0,true,0
1300,494,23.0,true,0
1301,494,23.0,true,0
1302,495,23.0,true,0
1310,498,23.0,true,0
159,61,462.0,false,2
155,59,465.0,false,1
1316,501,23.0,true,0
1319,502,23.0,true,0
1321,503,23.0,true,0
1323,503,23.0,true,0
1324,504,23.0,true,0
1325,504,23.0,true,0
1326,505,23.0,true,0
1327,505,23.0,true,0
1328,506,23.0,true,0
1329,506,23.0,true,0
1331,507,23.0,true,0
1334,508,23.0,true,0
1336,509,23.0,true,0
1340,511,23.0,true,0
1344,513,23.0,true,0
160,61,476.0,false,2
1349,514,23.0,true,0
163,62,476.0,false,1
1350,515,23.0,true,0
1353,516,23.0,true,0
1355,517,23.0,true,0
1358,518,23.0,true,0
1359,518,23.0,true,0
1360,519,23.0,true,0
1361,519,23.0,true,0
1362,520,23.0,true,0
1364,520,23.0,true,0
1369,523,23.0,true,0
1372,524,23.0,true,0
1373,525,23.0,true,0
1377,527,23.0,true,0
1378,527,23.0,true,0
161,61,490.0,false,2
1380,528,23.0,true,0
164,63,489.0,false,1
1385,530,23.0,true,0
1388,531,23.0,true,0
1390,532,23.0,true,0
1397,535,23.0,true,0
1400,536,23.0,true,0
1404,538,23.0,true,0
1405,538,23.0,true,0
1406,539,23.0,true,0
1408,539,23.0,true,0
1411,541,23.0,true,0
1413,541,23.0,true,0
167,64,501.0,false,2
1414,542,23.0,true,0
1415,542,23.0,true,0
170,65,501.0,false,1
1417,543,23.0,true,0
1420,544,23.0,true,0
1423,545,23.0,true,0
1426,546,23.0,true,0
1429,547,23.0,true,0
1430,547,23.0,true,0
1436,550,23.0,true,0
1438,550,23.0,true,0
1440,551,23.0,true,0
1441,551,23.0,true,0
1444,552,23.0,true,0
1445,552,23.0,true,0
1446,553,23.0,true,0
1448,554,23.0,true,0
1449,554,23.0,true,0
173,66,513.0,false,2
1452,556,23.0,true,0
174,67,513.0,false,1
1454,557,23.0,true,0
1455,557,23.0,true,0
1457,558,23.0,true,0
1460,559,23.0,true,0
1468,562,23.0,true,0
1472,563,23.0,true,0
1476,565,23.0,true,0
1477,565,23.0,true,0
1478,565,23.0,true,0
1480,566,23.0,true,0
1481,567,23.0,true,0
1482,567,23.0,true,0
1483,567,23.0,true,0
1485,568,23.0,true,0
1486,569,23.0,true,0
1488,569,23.0,true,0
179,69,524.0,false,2
176,68,526.0,false,1
1492,571,23.0,true,0
1493,571,23.0,true,0
1495,571,23.0,true,0
1496,572,23.0,true,0
1499,573,23.0,true,0
1500,573,23.0,true,0
1503,574,23.0,true,0
1504,574,23.0,true,0
1506,575,23.0,true,0
1509,577,23.0,true,0
1510,577,23.0,true,0
1511,578,23.0,true,0
1513,579,23.0,true,0
1514,579,23.0,true,0
1516,580,23.0,true,0
1518,581,23.0,true,0
1522,582,23.0,true,0
1524,583,23.0,true,0
181,69,538.0,false,2
1525,584,23.0,true,0
1527,584,23.0,true,0
182,70,538.0,false,1
1529,585,23.0,true,0
1531,586,23.0,true,0
1532,587,23.0,true,0
1537,589,23.0,true,0
1538,589,23.0,true,0
1540,590,23.0,true,0
1542,591,23.0,true,0
1545,592,23.0,true,0
1547,593,23.0,true,0
1548,593,23.0,true,0
1549,593,23.0,true,0
1551,594,23.0,true,0
1552,595,23.0,true,0
1553,595,23.0,true,0
1555,596,23.0,true,0
1557,596,23.0,true,0
1559,597,23.0,true,0
184,71,550.0,false,2
183,70,552.0,false,1
1563,599,23.0,true,0
1568,600,23.0,true,0
1571,601,23.0,true,0
1573,602,23.0,true,0
1574,602,23.0,true,0
1576,603,23.0,true,0
1578,604,23.0,true,0
1584,606,23.0,true,0
1585,606,23.0,true,0
1586,606,23.0,true,0
1587,607,23.0,true,0
1589,607,23.0,true,0
1590,608,23.0,true,0
1591,608,23.0,true,0
1592,608,23.0,true,0
1593,609,23.0,true,0
1596,610,23.0,true,0
1597,610,23.0,true,0
1598,611,23.0,true,0
1600,611,23.0,true,0
185,71,564.0,false,2
1602,612,23.0,true,0
190,73,563.0,false,1
1604,613,23.0,true,0
1605,613,23.0,true,0
1608,614,23.0,true,0
1611,615,23.0,true,0
1613,616,23.0,true,0
1614,616,23.0,true,0
1616,617,23.0,true,0
1617,618,23.0,true,0
1618,618,23.0,true,0
1622,620,23.0,true,0
1624,621,23.0,true,0
1626,622,23.0,true,0
1630,623,23.0,true,0
1632,624,23.0,true,0
1633,624,23.0,true,0
1635,625,23.0,true,0
1636,625,23.0,true,0
186,71,578.0,false,2
1637,626,23.0,true,0
194,75,575.0,false,1
1640,627,23.0,true,0
1643,628,23.0,true,0
1645,629,23.0,true,0
1646,629,23.0,true,0
1647,629,23.0,true,0
1649,630,23.0,true,0
1651,631,23.0,true,0
1653,632,23.0,true,0
1656,633,23.0,true,0
1657,633,23.0,true,0
1659,634,23.0,true,0
1660,634,23.0,true,0
1663,635,23.0,true,0
1665,636,23.0,true,0
1666,636,23.0,true,0
1669,638,23.0,true,0
1670,638,23.0,true,0
1671,638,23.0,true,0
1673,639,23.0,true,0
187,71,592.0,false,2
1674,640,23.0,true,0
195,75,589.0,false,1
1677,641,23.0,true,0
1678,641,23.0,true,0
1681,643,23.0,true,0
1682,643,23.0,true,0
1683,643,23.0,true,0
1684,644,23.0,true,0
1688,646,23.0,true,0
1689,646,23.0,true,0
1690,647,23.0,true,0
1691,647,23.0,true,0
1692,648,23.0,true,0
1699,650,23.0,true,0
1700,650,23.0,true,0
1702,651,23.0,true,0
1708,653,23.0,true,0
201,77,600.0,false,2
1710,654,23.0,true,0
198,76,602.0,false,1
1712,655,23.0,true,0
1716,656,23.0,true,0
1718,656,23.0,true,0
1719,657,23.0,true,0
1720,657,23.0,true,0
1727,660,23.0,true,0
1730,661,23.0,true,0
1731,661,23.0,true,0
1735,663,23.0,true,0
1736,663,23.0,true,0
1739,664,23.0,true,0
1740,664,23.0,true,0
1743,665,23.0,true,0
1744,666,23.0,true,0
202,77,614.0,false,2
1749,668,23.0,true,0
1751,668,23.0,true,0
1753,668,23.0,true,0
199,76,616.0,false,1
1756,670,23.0,true,0
1761,672,23.0,true,0
1762,673,23.0,true,0
1766,674,23.0,true,0
1767,675,23.0,true,0
1768,675,23.0,true,0
1770,676,23.0,true,0
1772,676,23.0,true,0
1773,677,23.0,true,0
1775,678,23.0,true,0
1778,679,23.0,true,0
1779,679,23.0,true,0
1781,680,23.0,true,0
1783,681,23.0,true,0
206,78,627.0,false,2
1784,682,23.0,true,0
1785,682,23.0,true,0
205,78,628.0,false,1
1786,683,23.0,true,0
1787,683,23.0,true,0
1791,685,23.0,true,0
1792,685,23.0,true,0
1793,686,23.0,true,0
1796,687,23.0,true,0
1797,688,23.0,true,0
1798,688,23.0,true,0
1799,689,23.0,true,0
1800,689,23.0,true,0
1804,691,23.0,true,0
1808,692,23.0,true,0
1809,693,23.0,true,0
1810,693,23.0,true,0
1815,695,23.0,true,0
1816,695,23.0,true,0
210,80,639.0,false,2
1817,696,23.0,true,0
1818,696,23.0,true,0
207,79,641.0,false,1
1819,697,23.0,true,0
1821,697,23.0,true,0
1824,698,23.0,true,0
1825,699,23.0,true,0
1827,700,23.0,true,0
1828,700,23.0,true,0
1830,701,23.0,true,0
1832,701,23.0,true,0
1836,703,23.0,true,0
1837,703,23.0,true,0
1838,704,23.0,true,0
1842,706,23.0,true,0
1843,706,23.0,true,0
1845,707,23.0,true,0
1846,707,23.0,true,0
1848,707,23.0,true,0
1851,709,23.0,true,0
1852,709,23.0,true,0
1853,709,23.0,true,0
214,82,651.0,false,2
1854,710,23.0,true,0
1855,710,23.0,true,0
208,79,655.0,false,1
1858,712,23.0,true,0
1860,712,23.0,true,0
1861,713,23.0,true,0
1865,714,23.0,true,0
1866,714,23.0,true,0
1867,715,23.0,true,0
1868,715,23.0,true,0
1870,715,23.0,true,0
1871,716,23.0,true,0
1872,716,23.0,true,0
1873,716,23.0,true,0
1876,718,23.0,true,0
1878,718,23.0,true,0
1879,719,23.0,true,0
1881,720,23.0,true,0
1885,722,23.0,true,0
1886,722,23.0,true,0
1889,723,23.0,true,0
217,83,664.0,false,2
1890,724,23.0,true,0
220,84,664.0,false,1
1895,726,23.0,true,0
1897,727,23.0,true,0
1898,727,23.0,true,0
1899,728,23.0,true,0
1901,728,23.0,true,0
1904,729,23.0,true,0
1905,730,23.0,true,0
1906,730,23.0,true,0
1910,731,23.0,true,0
1911,732,23.0,true,0
1912,732,23.0,true,0
1913,733,23.0,true,0
1914,733,23.0,true,0
1920,735,23.0,true,0
1922,736,23.0,true,0
1923,736,23.0,true,0
1924,736,23.0,true,0
1925,737,23.0,true,0
221,85,676.0,false,2
1927,738,23.0,true,0
1928,738,23.0,true,0
222,85,677.0,false,1
1931,739,23.0,true,0
1933,740,23.0,true,0
1934,741,23.0,true,0
1937,742,23.0,true,0
1938,742,23.0,true,0
1941,743,23.0,true,0
1943,744,23.0,true,0
1944,745,23.0,true,0
1951,748,23.0,true,0
1953,749,23.0,true,0
1955,750,23.0,true,0
1956,750,23.0,true,0
1957,750,23.0,true,0
224,86,689.0,false,2
1960,752,23.0,true,0
229,88,688.0,false,1
1964,753,23.0,true,0
1965,753,23.0,true,0
1966,754,23.0,true,0
1969,755,23.0,true,0
1970,756,23.0,true,0
1971,756,23.0,true,0
