CAR_NUMBER,AGGRESSIVENESS,START_TIME,ENTER_QUEUE_TIME,LEAVE_TOLL_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED,FINAL_LANE
63,1.0389056630962543,280.0,0.0,0.0,16.0,true,0,0
57,0.9546803296562492,258.0,10.0,25.0,42.0,false,2,1
64,0.9732500666339238,282.0,0.0,0.0,17.0,true,0,0
66,1.015617827455022,285.0,0.0,0.0,17.0,true,0,0
65,0.8702948935008319,284.0,0.0,0.0,19.0,true,0,0
67,1.0042465932597149,287.0,0.0,0.0,16.0,true,0,0
70,1.068252151257782,295.0,0.0,0.0,15.0,true,0,0
58,0.9795745722531263,259.0,10.0,38.0,54.0,false,2,1
72,0.8587375256691892,304.0,0.0,0.0,19.0,true,0,0
73,0.9996922221444631,307.0,0.0,0.0,16.0,true,0,0
60,1.0600257580363381,266.0,9.0,45.0,61.0,false,2,1
68,1.001964517280609,290.0,10.0,25.0,40.0,false,1,1
74,1.1328427103918033,320.0,0.0,0.0,14.0,true,0,0
69,1.0560759946268958,291.0,9.0,38.0,53.0,false,1,1
75,1.021527791435788,329.0,0.0,0.0,16.0,true,0,0
71,1.088612547673475,299.0,9.0,44.0,58.0,false,1,1
78,0.8080575844798941,343.0,0.0,0.0,20.0,true,0,0
81,1.153323535260807,359.0,0.0,0.0,14.0,true,0,0
82,0.9478551251252038,361.0,0.0,0.0,17.0,true,0,0
76,0.7960522873033781,333.0,13.0,28.0,47.0,false,2,1
83,0.9568183825315475,363.0,0.0,0.0,17.0,true,0,0
79,1.006475464967951,350.0,10.0,25.0,40.0,false,1,1
77,0.9569197074462599,339.0,10.0,36.0,53.0,false,2,1
86,0.9405104851687748,380.0,0.0,0.0,17.0,true,0,0
80,0.9777615047683985,352.0,10.0,37.0,52.0,false,1,1
84,1.0480831821878729,364.0,10.0,25.0,41.0,false,2,1
90,0.9178901900615675,396.0,0.0,0.0,18.0,true,0,0
85,0.9999949478322909,373.0,10.0,30.0,46.0,false,2,1
87,0.9952935150459649,384.0,10.0,25.0,40.0,false,1,1
88,0.9165217093255821,389.0,11.0,34.0,50.0,false,1,1
96,1.0044198025719993,423.0,0.0,0.0,16.0,true,0,0
98,0.9308461585973745,427.0,0.0,0.0,17.0,true,0,0
89,0.947899055965691,394.0,11.0,43.0,59.0,false,1,1
93,0.9804401993458781,415.0,10.0,25.0,41.0,false,2,1
91,0.9776087449813603,398.0,10.0,53.0,68.0,false,1,1
94,0.8810839690062144,418.0,11.0,36.0,53.0,false,2,1
101,1.033590539056892,458.0,0.0,0.0,16.0,true,0,0
102,1.1158655811971587,459.0,0.0,0.0,15.0,true,0,0
92,1.0452993328165805,400.0,10.0,65.0,80.0,false,1,1
95,1.0613258076922836,421.0,9.0,47.0,63.0,false,2,1
100,0.9875375447897635,442.0,10.0,37.0,52.0,false,1,1
97,0.8617760453940658,425.0,12.0,57.0,75.0,false,2,1
103,1.10511966900226,461.0,9.0,32.0,46.0,false,1,1
99,1.012009069467652,431.0,10.0,65.0,81.0,false,2,1
104,0.9736256309893568,466.0,10.0,41.0,56.0,false,1,1
107,1.127195087658114,472.0,9.0,38.0,53.0,false,2,1
114,0.9471922516023163,514.0,0.0,0.0,17.0,true,0,0
105,1.0014455001052394,467.0,10.0,54.0,69.0,false,1,1
108,1.1994230377869861,482.0,8.0,42.0,57.0,false,2,1
115,0.7833940399355428,520.0,0.0,0.0,21.0,true,0,0
116,0.9102151873432508,527.0,0.0,0.0,18.0,true,0,0
117,0.9401560817689202,531.0,0.0,0.0,17.0,true,0,0
106,1.154057045016453,470.0,9.0,65.0,79.0,false,1,1
118,1.0276670029830413,533.0,0.0,0.0,16.0,true,0,0
109,0.8808564674147575,483.0,11.0,55.0,72.0,false,2,1
119,1.0363624994607206,543.0,0.0,0.0,16.0,true,0,0
122,1.2210637763205157,547.0,0.0,0.0,16.0,true,0,0
120,0.8168267503437084,544.0,0.0,0.0,20.0,true,0,0
110,0.9338454986487734,495.0,11.0,54.0,70.0,false,1,1
111,0.9683194265581004,498.0,10.0,54.0,70.0,false,2,1
125,1.0547937273462213,554.0,0.0,0.0,15.0,true,0,0
113,1.0346441582586519,505.0,10.0,58.0,73.0,false,1,1
112,1.007830559956822,500.0,10.0,66.0,82.0,false,2,1
129,1.0662883343855283,567.0,0.0,0.0,15.0,true,0,0
121,1.0860181776033249,545.0,9.0,32.0,46.0,false,1,1
123,0.7308893853750851,549.0,14.0,31.0,51.0,false,2,1
132,1.0260401522898122,583.0,0.0,0.0,16.0,true,0,0
124,1.1072680240094044,550.0,9.0,41.0,55.0,false,1,1
126,1.1929503800408328,555.0,8.0,39.0,54.0,false,2,1
134,0.9213679188693784,592.0,0.0,0.0,18.0,true,0,0
136,0.978269827738503,602.0,0.0,0.0,17.0,true,0,0
131,1.0265220825550778,571.0,10.0,34.0,49.0,false,1,1
137,0.985698362514209,606.0,0.0,0.0,16.0,true,0,0
138,1.0639165475493744,607.0,0.0,0.0,15.0,true,0,0
127,1.0316698725612379,560.0,10.0,48.0,64.0,false,2,1
133,0.9176903974543622,591.0,11.0,28.0,44.0,false,1,1
128,0.9027747100683581,562.0,11.0,60.0,77.0,false,2,1
135,1.0671133810715707,599.0,9.0,34.0,49.0,false,1,1
140,1.1669088223512631,636.0,0.0,0.0,14.0,true,0,0
130,0.941304739777971,569.0,11.0,67.0,84.0,false,2,1
143,1.1055448058716693,647.0,0.0,0.0,15.0,true,0,0
145,0.93816514426544,655.0,0.0,0.0,17.0,true,0,0
139,0.8889866102575489,631.0,11.0,26.0,43.0,false,2,1
147,0.9946120617752393,659.0,0.0,0.0,16.0,true,0,0
141,0.8961768981224114,637.0,11.0,26.0,42.0,false,1,1
148,0.9342942050091289,671.0,0.0,0.0,17.0,true,0,0
142,1.0797973786230322,645.0,9.0,32.0,46.0,false,1,1
149,0.8385745699474576,677.0,0.0,0.0,19.0,true,0,0
146,1.056468974954851,658.0,9.0,24.0,40.0,false,2,1
151,0.9951858490551793,682.0,0.0,0.0,16.0,true,0,0
152,1.0234310471825299,684.0,0.0,0.0,16.0,true,0,0
153,1.0914689292100586,687.0,0.0,0.0,15.0,true,0,0
144,0.8667932240006436,654.0,12.0,37.0,54.0,false,1,1
154,0.8998290194475325,693.0,0.0,0.0,18.0,true,0,0
157,1.0082660307930227,702.0,0.0,0.0,16.0,true,0,0
150,0.8805686981772374,681.0,11.0,26.0,43.0,false,2,1
155,0.9739852297423551,694.0,10.0,25.0,40.0,false,1,1
162,1.0504081634458995,728.0,0.0,0.0,15.0,true,0,0
164,0.9356009774712044,731.0,0.0,0.0,17.0,true,0,0
156,0.8706324780662503,695.0,12.0,38.0,55.0,false,1,1
158,1.135914824436269,712.0,9.0,24.0,39.0,false,2,1
159,0.9849361972781306,715.0,10.0,35.0,51.0,false,2,1
163,0.795575881792346,730.0,13.0,28.0,46.0,false,1,1
160,1.0772232952389207,716.0,9.0,48.0,63.0,false,2,1
168,0.8245294106364394,759.0,0.0,0.0,20.0,true,0,0
169,0.8469516969783427,764.0,0.0,0.0,19.0,true,0,0
172,1.0647297180792332,770.0,0.0,0.0,15.0,true,0,0
165,1.0406279647848387,741.0,10.0,31.0,46.0,false,1,1
173,1.1512018814285154,774.0,0.0,0.0,14.0,true,0,0
161,1.1636560583296016,725.0,9.0,53.0,68.0,false,2,1
174,1.0303271083480163,776.0,0.0,0.0,16.0,true,0,0
166,1.1032692106263078,754.0,9.0,32.0,46.0,false,1,1
176,0.8758753663367005,785.0,0.0,0.0,18.0,true,0,0
170,1.0528998703614556,767.0,9.0,25.0,41.0,false,2,1
177,0.9578038254242144,791.0,0.0,0.0,17.0,true,0,0
167,0.9771240089922397,755.0,10.0,45.0,60.0,false,1,1
180,0.877740442717553,803.0,0.0,0.0,18.0,true,0,0
171,0.9115343965721204,769.0,11.0,37.0,54.0,false,2,1
182,1.149989889840607,809.0,0.0,0.0,14.0,true,0,0
178,1.0450554601815085,793.0,10.0,25.0,40.0,false,1,1
175,0.9464418290482454,782.0,11.0,38.0,55.0,false,2,1
183,0.9097692281117546,820.0,0.0,0.0,18.0,true,0,0
184,1.0614674455103603,825.0,0.0,0.0,15.0,true,0,0
185,0.9198653183490437,829.0,0.0,0.0,18.0,true,0,0
179,0.8581362674827018,798.0,12.0,34.0,51.0,false,1,1
187,0.9022262280889407,832.0,0.0,0.0,18.0,true,0,0
181,1.16891522924695,804.0,8.0,42.0,56.0,false,1,1
192,0.8370798373414122,843.0,0.0,0.0,19.0,true,0,0
186,1.0558271953898724,831.0,9.0,24.0,40.0,false,2,1
199,1.0456739520034382,862.0,0.0,0.0,16.0,true,0,0
190,0.995345487269272,841.0,10.0,25.0,40.0,false,1,1
188,1.112875864475951,836.0,9.0,33.0,48.0,false,2,1
201,0.9550964268059435,875.0,0.0,0.0,17.0,true,0,0
193,1.0545971903788265,845.0,9.0,35.0,50.0,false,1,1
202,0.8901896407234234,879.0,0.0,0.0,18.0,true,0,0
189,0.9683439274471237,840.0,10.0,43.0,59.0,false,2,1
194,1.0626498449933826,849.0,9.0,45.0,60.0,false,1,1
204,0.754402798691855,888.0,0.0,0.0,21.0,true,0,0
206,1.1743698119148156,894.0,0.0,0.0,15.0,true,0,0
191,0.9699531326098093,842.0,10.0,55.0,71.0,false,2,1
209,0.9879981190347604,897.0,0.0,0.0,16.0,true,0,0
195,0.936818537608835,851.0,11.0,57.0,73.0,false,1,1
200,0.9385873603929404,864.0,11.0,47.0,64.0,false,2,1
212,1.0204208057574908,917.0,0.0,0.0,16.0,true,0,0
214,1.0672083721754766,924.0,0.0,0.0,15.0,true,0,0
196,0.7961811689375002,852.0,13.0,70.0,88.0,false,1,1
203,0.9150386523442036,883.0,11.0,42.0,59.0,false,2,1
216,1.0700417283841732,933.0,0.0,0.0,15.0,true,0,0
197,1.0434599761962977,857.0,10.0,79.0,94.0,false,1,1
219,1.052427468380608,938.0,0.0,0.0,15.0,true,0,0
205,1.0492664279817845,893.0,9.0,46.0,62.0,false,2,1
218,0.962233036377014,937.0,0.0,0.0,17.0,true,0,0
198,1.0849161795255187,858.0,9.0,92.0,106.0,false,1,1
208,1.0987868146077768,896.0,9.0,57.0,72.0,false,2,1
221,0.9990751284573954,959.0,0.0,0.0,16.0,true,0,0
210,0.9501692660485292,907.0,11.0,57.0,73.0,false,1,1
207,0.9415267425823179,895.0,11.0,73.0,90.0,false,2,1
223,1.1122811304138414,969.0,0.0,0.0,15.0,true,0,0
211,1.0908803634992474,910.0,9.0,68.0,82.0,false,1,1
225,1.0487778485455472,980.0,0.0,0.0,16.0,true,0,0
215,0.9770838883513713,928.0,10.0,54.0,70.0,false,2,1
226,1.0764557730319364,983.0,0.0,0.0,15.0,true,0,0
