CAR_NUMBER,START_TIME,TOTAL_TIME,HAS_EZ_PASS,BOOTH_SELECTED
293,106,23.0,true,0
296,107,23.0,true,0
298,108,23.0,true,0
299,109,23.0,true,0
301,109,23.0,true,0
302,109,23.0,true,0
306,111,23.0,true,0
310,113,23.0,true,0
311,113,23.0,true,0
314,115,23.0,true,0
315,115,23.0,true,0
316,115,23.0,true,0
32,12,127.0,false,1
318,116,23.0,true,0
319,117,23.0,true,0
323,118,23.0,true,0
30,11,131.0,false,2
328,120,23.0,true,0
329,120,23.0,true,0
331,120,23.0,true,0
332,120,23.0,true,0
336,122,23.0,true,0
338,123,23.0,true,0
340,124,23.0,true,0
344,125,23.0,true,0
351,128,23.0,true,0
354,129,23.0,true,0
35,12,141.0,false,1
356,130,23.0,true,0
357,130,23.0,true,0
360,131,23.0,true,0
362,131,23.0,true,0
33,12,144.0,false,2
365,133,23.0,true,0
367,134,23.0,true,0
368,134,23.0,true,0
370,135,23.0,true,0
371,136,23.0,true,0
372,136,23.0,true,0
374,137,23.0,true,0
376,137,23.0,true,0
379,139,23.0,true,0
380,139,23.0,true,0
381,140,23.0,true,0
382,140,23.0,true,0
385,141,23.0,true,0
386,142,23.0,true,0
388,142,23.0,true,0
390,143,23.0,true,0
38,14,153.0,false,1
392,144,23.0,true,0
393,145,23.0,true,0
394,145,23.0,true,0
396,146,23.0,true,0
36,13,157.0,false,2
400,147,23.0,true,0
402,147,23.0,true,0
403,148,23.0,true,0
405,149,23.0,true,0
406,149,23.0,true,0
407,150,23.0,true,0
408,150,23.0,true,0
411,151,23.0,true,0
413,152,23.0,true,0
416,154,23.0,true,0
417,154,23.0,true,0
421,156,23.0,true,0
423,156,23.0,true,0
425,157,23.0,true,0
46,17,164.0,false,1
430,159,23.0,true,0
431,160,23.0,true,0
432,160,23.0,true,0
37,13,171.0,false,2
436,162,23.0,true,0
440,163,23.0,true,0
443,164,23.0,true,0
451,167,23.0,true,0
453,168,23.0,true,0
455,169,23.0,true,0
456,169,23.0,true,0
457,170,23.0,true,0
460,171,23.0,true,0
47,17,178.0,false,1
462,172,23.0,true,0
463,172,23.0,true,0
464,173,23.0,true,0
467,174,23.0,true,0
41,15,183.0,false,2
469,175,23.0,true,0
471,176,23.0,true,0
472,176,23.0,true,0
475,177,23.0,true,0
477,177,23.0,true,0
478,177,23.0,true,0
479,178,23.0,true,0
481,179,23.0,true,0
483,180,23.0,true,0
485,181,23.0,true,0
486,181,23.0,true,0
487,182,23.0,true,0
488,182,23.0,true,0
489,183,23.0,true,0
490,183,23.0,true,0
491,184,23.0,true,0
494,185,23.0,true,0
48,17,192.0,false,1
495,186,23.0,true,0
496,186,23.0,true,0
498,186,23.0,true,0
499,187,23.0,true,0
501,188,23.0,true,0
503,188,23.0,true,0
45,16,196.0,false,2
504,189,23.0,true,0
505,189,23.0,true,0
508,190,23.0,true,0
511,191,23.0,true,0
512,191,23.0,true,0
513,192,23.0,true,0
515,193,23.0,true,0
516,193,23.0,true,0
517,193,23.0,true,0
519,194,23.0,true,0
521,195,23.0,true,0
523,196,23.0,true,0
530,198,23.0,true,0
532,199,23.0,true,0
55,19,204.0,false,1
536,200,23.0,true,0
537,201,23.0,true,0
538,201,23.0,true,0
540,202,23.0,true,0
541,202,23.0,true,0
49,17,209.0,false,2
544,203,23.0,true,0
546,203,23.0,true,0
547,203,23.0,true,0
549,204,23.0,true,0
552,205,23.0,true,0
558,207,23.0,true,0
561,208,23.0,true,0
562,208,23.0,true,0
563,208,23.0,true,0
564,209,23.0,true,0
565,209,23.0,true,0
567,210,23.0,true,0
568,210,23.0,true,0
62,22,215.0,false,1
576,214,23.0,true,0
578,215,23.0,true,0
50,17,223.0,false,2
584,217,23.0,true,0
585,217,23.0,true,0
586,218,23.0,true,0
592,220,23.0,true,0
593,220,23.0,true,0
594,220,23.0,true,0
595,221,23.0,true,0
598,222,23.0,true,0
599,222,23.0,true,0
600,222,23.0,true,0
602,223,23.0,true,0
604,224,23.0,true,0
605,225,23.0,true,0
607,225,23.0,true,0
609,226,23.0,true,0
610,226,23.0,true,0
612,227,23.0,true,0
63,22,229.0,false,1
614,228,23.0,true,0
615,228,23.0,true,0
618,229,23.0,true,0
620,230,23.0,true,0
621,230,23.0,true,0
58,21,233.0,false,2
628,232,23.0,true,0
629,232,23.0,true,0
631,233,23.0,true,0
634,233,23.0,true,0
636,234,23.0,true,0
637,234,23.0,true,0
639,235,23.0,true,0
640,235,23.0,true,0
643,236,23.0,true,0
645,236,23.0,true,0
647,237,23.0,true,0
648,237,23.0,true,0
649,237,23.0,true,0
652,238,23.0,true,0
653,238,23.0,true,0
655,239,23.0,true,0
657,240,23.0,true,0
661,241,23.0,true,0
99,34,231.0,false,1
662,242,23.0,true,0
668,244,23.0,true,0
669,244,23.0,true,0
59,21,247.0,false,2
671,245,23.0,true,0
674,246,23.0,true,0
675,246,23.0,true,0
677,247,23.0,true,0
678,247,23.0,true,0
679,247,23.0,true,0
680,247,23.0,true,0
682,248,23.0,true,0
683,249,23.0,true,0
685,250,23.0,true,0
689,251,23.0,true,0
690,252,23.0,true,0
691,252,23.0,true,0
692,253,23.0,true,0
696,254,23.0,true,0
697,255,23.0,true,0
698,255,23.0,true,0
699,255,23.0,true,0
100,34,245.0,false,1
701,256,23.0,true,0
702,256,23.0,true,0
703,256,23.0,true,0
705,257,23.0,true,0
707,258,23.0,true,0
708,258,23.0,true,0
709,258,23.0,true,0
65,23,259.0,false,2
710,259,23.0,true,0
711,259,23.0,true,0
715,261,23.0,true,0
716,261,23.0,true,0
717,261,23.0,true,0
718,261,23.0,true,0
719,262,23.0,true,0
722,263,23.0,true,0
725,264,23.0,true,0
726,265,23.0,true,0
731,266,23.0,true,0
732,266,23.0,true,0
733,267,23.0,true,0
734,267,23.0,true,0
735,267,23.0,true,0
736,267,23.0,true,0
737,268,23.0,true,0
739,269,23.0,true,0
740,269,23.0,true,0
102,34,259.0,false,1
747,271,23.0,true,0
66,24,272.0,false,2
750,273,23.0,true,0
751,273,23.0,true,0
752,273,23.0,true,0
755,274,23.0,true,0
757,275,23.0,true,0
758,275,23.0,true,0
760,275,23.0,true,0
761,276,23.0,true,0
762,276,23.0,true,0
763,276,23.0,true,0
764,277,23.0,true,0
765,277,23.0,true,0
766,278,23.0,true,0
767,278,23.0,true,0
772,280,23.0,true,0
774,281,23.0,true,0
776,281,23.0,true,0
103,35,272.0,false,1
782,284,23.0,true,0
783,285,23.0,true,0
784,285,23.0,true,0
785,286,23.0,true,0
68,24,286.0,false,2
788,287,23.0,true,0
789,287,23.0,true,0
791,287,23.0,true,0
793,288,23.0,true,0
794,288,23.0,true,0
796,289,23.0,true,0
797,290,23.0,true,0
798,290,23.0,true,0
800,291,23.0,true,0
802,292,23.0,true,0
805,292,23.0,true,0
806,293,23.0,true,0
808,293,23.0,true,0
812,295,23.0,true,0
813,296,23.0,true,0
814,296,23.0,true,0
815,296,23.0,true,0
818,297,23.0,true,0
819,297,23.0,true,0
112,37,284.0,false,1
822,298,23.0,true,0
823,298,23.0,true,0
825,299,23.0,true,0
70,25,299.0,false,2
830,301,23.0,true,0
833,302,23.0,true,0
835,303,23.0,true,0
837,304,23.0,true,0
838,304,23.0,true,0
839,305,23.0,true,0
840,305,23.0,true,0
843,306,23.0,true,0
844,306,23.0,true,0
845,307,23.0,true,0
849,308,23.0,true,0
855,310,23.0,true,0
857,311,23.0,true,0
113,37,298.0,false,1
859,312,23.0,true,0
860,313,23.0,true,0
861,313,23.0,true,0
863,314,23.0,true,0
865,314,23.0,true,0
71,25,313.0,false,2
868,316,23.0,true,0
869,316,23.0,true,0
870,316,23.0,true,0
872,317,23.0,true,0
873,318,23.0,true,0
875,319,23.0,true,0
877,320,23.0,true,0
878,320,23.0,true,0
884,322,23.0,true,0
886,323,23.0,true,0
890,324,23.0,true,0
891,325,23.0,true,0
893,325,23.0,true,0
114,38,311.0,false,1
895,326,23.0,true,0
896,326,23.0,true,0
897,326,23.0,true,0
900,328,23.0,true,0
901,328,23.0,true,0
902,328,23.0,true,0
72,26,326.0,false,2
906,330,23.0,true,0
907,331,23.0,true,0
910,332,23.0,true,0
912,333,23.0,true,0
914,334,23.0,true,0
916,335,23.0,true,0
917,335,23.0,true,0
918,336,23.0,true,0
919,336,23.0,true,0
921,337,23.0,true,0
923,338,23.0,true,0
925,339,23.0,true,0
926,339,23.0,true,0
115,38,325.0,false,1
928,340,23.0,true,0
929,340,23.0,true,0
930,340,23.0,true,0
931,340,23.0,true,0
934,341,23.0,true,0
936,342,23.0,true,0
937,342,23.0,true,0
73,26,340.0,false,2
940,343,23.0,true,0
943,344,23.0,true,0
946,345,23.0,true,0
947,345,23.0,true,0
948,346,23.0,true,0
950,346,23.0,true,0
951,346,23.0,true,0
952,347,23.0,true,0
953,347,23.0,true,0
960,349,23.0,true,0
961,349,23.0,true,0
964,350,23.0,true,0
965,350,23.0,true,0
969,352,23.0,true,0
971,353,23.0,true,0
973,353,23.0,true,0
116,38,339.0,false,1
978,355,23.0,true,0
982,356,23.0,true,0
75,27,353.0,false,2
983,357,23.0,true,0
988,359,23.0,true,0
992,360,23.0,true,0
993,360,23.0,true,0
998,362,23.0,true,0
999,363,23.0,true,0
1000,363,23.0,true,0
1001,364,23.0,true,0
1002,364,23.0,true,0
1003,364,23.0,true,0
1004,365,23.0,true,0
1007,366,23.0,true,0
1008,366,23.0,true,0
1009,366,23.0,true,0
1010,366,23.0,true,0
1011,367,23.0,true,0
118,39,352.0,false,1
1018,370,23.0,true,0
1019,370,23.0,true,0
1021,370,23.0,true,0
80,28,366.0,false,2
1024,372,23.0,true,0
1025,372,23.0,true,0
1028,374,23.0,true,0
1029,374,23.0,true,0
1031,374,23.0,true,0
1035,375,23.0,true,0
1036,376,23.0,true,0
1040,377,23.0,true,0
1041,378,23.0,true,0
1043,378,23.0,true,0
1044,379,23.0,true,0
1045,379,23.0,true,0
1046,380,23.0,true,0
1051,381,23.0,true,0
122,40,365.0,false,1
1057,383,23.0,true,0
1058,384,23.0,true,0
81,29,379.0,false,2
1060,385,23.0,true,0
1061,385,23.0,true,0
1066,387,23.0,true,0
1067,387,23.0,true,0
1068,388,23.0,true,0
1069,388,23.0,true,0
1074,390,23.0,true,0
1076,391,23.0,true,0
1077,391,23.0,true,0
1080,393,23.0,true,0
1082,393,23.0,true,0
1083,394,23.0,true,0
1086,394,23.0,true,0
1087,395,23.0,true,0
125,41,378.0,false,1
1090,396,23.0,true,0
1091,396,23.0,true,0
1092,396,23.0,true,0
83,29,393.0,false,2
1099,400,23.0,true,0
1103,401,23.0,true,0
1104,402,23.0,true,0
1106,403,23.0,true,0
1109,404,23.0,true,0
1110,404,23.0,true,0
1111,405,23.0,true,0
1112,405,23.0,true,0
1117,408,23.0,true,0
1118,408,23.0,true,0
132,43,390.0,false,1
1124,411,23.0,true,0
1125,411,23.0,true,0
1126,412,23.0,true,0
1128,412,23.0,true,0
85,30,406.0,false,2
1130,413,23.0,true,0
1131,413,23.0,true,0
1132,413,23.0,true,0
1133,414,23.0,true,0
1134,414,23.0,true,0
1136,414,23.0,true,0
1137,415,23.0,true,0
1138,415,23.0,true,0
1140,416,23.0,true,0
1142,417,23.0,true,0
1143,417,23.0,true,0
1144,417,23.0,true,0
1145,418,23.0,true,0
1147,419,23.0,true,0
1148,419,23.0,true,0
1149,419,23.0,true,0
1152,420,23.0,true,0
1154,421,23.0,true,0
1160,423,23.0,true,0
133,43,404.0,false,1
1161,424,23.0,true,0
1163,424,23.0,true,0
1165,424,23.0,true,0
1167,425,23.0,true,0
1168,426,23.0,true,0
1169,426,23.0,true,0
86,30,420.0,false,2
1171,427,23.0,true,0
1172,427,23.0,true,0
1177,428,23.0,true,0
1178,429,23.0,true,0
1180,430,23.0,true,0
1183,430,23.0,true,0
1185,431,23.0,true,0
1186,432,23.0,true,0
1189,433,23.0,true,0
1193,435,23.0,true,0
1195,435,23.0,true,0
1196,435,23.0,true,0
1197,436,23.0,true,0
1199,437,23.0,true,0
139,45,416.0,false,1
1206,439,23.0,true,0
1209,439,23.0,true,0
1210,440,23.0,true,0
1211,440,23.0,true,0
90,31,433.0,false,2
1212,441,23.0,true,0
1214,441,23.0,true,0
1219,442,23.0,true,0
1220,442,23.0,true,0
1222,443,23.0,true,0
1225,444,23.0,true,0
1226,444,23.0,true,0
1229,445,23.0,true,0
1232,446,23.0,true,0
1233,446,23.0,true,0
1235,447,23.0,true,0
1236,447,23.0,true,0
1238,447,23.0,true,0
1239,448,23.0,true,0
1248,451,23.0,true,0
140,46,429.0,false,1
1253,453,23.0,true,0
1255,454,23.0,true,0
1256,454,23.0,true,0
92,31,447.0,false,2
1263,457,23.0,true,0
1265,457,23.0,true,0
1267,458,23.0,true,0
1268,459,23.0,true,0
1269,459,23.0,true,0
1271,460,23.0,true,0
1272,460,23.0,true,0
1278,462,23.0,true,0
1282,464,23.0,true,0
1284,465,23.0,true,0
1285,465,23.0,true,0
144,47,442.0,false,1
1288,466,23.0,true,0
1290,467,23.0,true,0
1292,467,23.0,true,0
1293,468,23.0,true,0
94,32,460.0,false,2
1295,469,23.0,true,0
1298,470,23.0,true,0
1300,471,23.0,true,0
1301,471,23.0,true,0
1302,471,23.0,true,0
1307,473,23.0,true,0
1308,474,23.0,true,0
1310,474,23.0,true,0
1313,476,23.0,true,0
1314,476,23.0,true,0
1316,477,23.0,true,0
1321,479,23.0,true,0
148,49,454.0,false,1
1324,480,23.0,true,0
1325,481,23.0,true,0
1327,482,23.0,true,0
1328,482,23.0,true,0
95,33,473.0,false,2
1332,484,23.0,true,0
1333,485,23.0,true,0
1335,485,23.0,true,0
1336,485,23.0,true,0
1338,486,23.0,true,0
1339,486,23.0,true,0
1343,488,23.0,true,0
1344,488,23.0,true,0
1345,489,23.0,true,0
1346,489,23.0,true,0
1349,491,23.0,true,0
1352,492,23.0,true,0
1353,492,23.0,true,0
1354,492,23.0,true,0
1356,493,23.0,true,0
1357,493,23.0,true,0
153,50,467.0,false,1
1358,494,23.0,true,0
1361,494,23.0,true,0
1364,495,23.0,true,0
1365,496,23.0,true,0
105,35,485.0,false,2
1367,497,23.0,true,0
1370,498,23.0,true,0
1373,499,23.0,true,0
1374,499,23.0,true,0
1378,501,23.0,true,0
1379,501,23.0,true,0
1380,502,23.0,true,0
1381,502,23.0,true,0
1383,503,23.0,true,0
1386,504,23.0,true,0
1388,505,23.0,true,0
1389,506,23.0,true,0
1390,506,23.0,true,0
1392,507,23.0,true,0
155,51,480.0,false,1
1395,509,23.0,true,0
1400,510,23.0,true,0
1401,510,23.0,true,0
212,73,461.0,false,2
1402,511,23.0,true,0
1403,511,23.0,true,0
1405,512,23.0,true,0
1407,513,23.0,true,0
1413,515,23.0,true,0
1414,516,23.0,true,0
1415,516,23.0,true,0
1418,517,23.0,true,0
1421,519,23.0,true,0
1422,519,23.0,true,0
1425,521,23.0,true,0
1426,521,23.0,true,0
156,52,493.0,false,1
1427,522,23.0,true,0
1429,522,23.0,true,0
1431,523,23.0,true,0
1432,524,23.0,true,0
1434,524,23.0,true,0
214,74,474.0,false,2
1436,525,23.0,true,0
1439,526,23.0,true,0
1441,527,23.0,true,0
1447,529,23.0,true,0
1451,531,23.0,true,0
1452,531,23.0,true,0
1453,532,23.0,true,0
1454,532,23.0,true,0
1455,532,23.0,true,0
1456,533,23.0,true,0
1459,534,23.0,true,0
1460,535,23.0,true,0
1461,535,23.0,true,0
161,54,505.0,false,1
1465,537,23.0,true,0
215,75,487.0,false,2
1468,539,23.0,true,0
1469,539,23.0,true,0
1473,540,23.0,true,0
1474,540,23.0,true,0
1475,541,23.0,true,0
1477,541,23.0,true,0
1479,542,23.0,true,0
1481,542,23.0,true,0
1482,542,23.0,true,0
1485,543,23.0,true,0
1486,544,23.0,true,0
1487,544,23.0,true,0
1488,545,23.0,true,0
1489,545,23.0,true,0
1492,547,23.0,true,0
1494,547,23.0,true,0
1495,548,23.0,true,0
1496,548,23.0,true,0
1498,549,23.0,true,0
162,54,519.0,false,1
1500,550,23.0,true,0
1502,551,23.0,true,0
217,76,500.0,false,2
1507,553,23.0,true,0
1508,553,23.0,true,0
1510,554,23.0,true,0
1511,555,23.0,true,0
1517,556,23.0,true,0
1520,557,23.0,true,0
1522,558,23.0,true,0
1523,558,23.0,true,0
1527,560,23.0,true,0
1528,561,23.0,true,0
1530,561,23.0,true,0
1531,562,23.0,true,0
1532,562,23.0,true,0
1534,562,23.0,true,0
168,56,531.0,false,1
1542,566,23.0,true,0
220,77,513.0,false,2
1545,567,23.0,true,0
1547,568,23.0,true,0
1550,569,23.0,true,0
1551,569,23.0,true,0
1556,571,23.0,true,0
1557,571,23.0,true,0
1558,572,23.0,true,0
1563,574,23.0,true,0
1565,574,23.0,true,0
1568,575,23.0,true,0
1569,575,23.0,true,0
1570,576,23.0,true,0
1572,576,23.0,true,0
1576,577,23.0,true,0
1577,577,23.0,true,0
169,57,544.0,false,1
1581,579,23.0,true,0
1582,579,23.0,true,0
1583,580,23.0,true,0
1584,580,23.0,true,0
221,77,527.0,false,2
1585,581,23.0,true,0
1586,581,23.0,true,0
1589,582,23.0,true,0
1590,583,23.0,true,0
1592,584,23.0,true,0
1594,585,23.0,true,0
1595,585,23.0,true,0
1598,586,23.0,true,0
1599,586,23.0,true,0
1600,587,23.0,true,0
1601,587,23.0,true,0
1602,587,23.0,true,0
1603,588,23.0,true,0
1605,588,23.0,true,0
1606,589,23.0,true,0
1609,590,23.0,true,0
1611,591,23.0,true,0
1612,591,23.0,true,0
170,57,558.0,false,1
1619,593,23.0,true,0
1621,594,23.0,true,0
1622,594,23.0,true,0
222,78,540.0,false,2
1625,595,23.0,true,0
1627,596,23.0,true,0
1631,598,23.0,true,0
1633,598,23.0,true,0
1634,599,23.0,true,0
1635,599,23.0,true,0
1636,600,23.0,true,0
1638,601,23.0,true,0
1639,601,23.0,true,0
1640,601,23.0,true,0
1641,602,23.0,true,0
1644,602,23.0,true,0
1648,603,23.0,true,0
1649,603,23.0,true,0
1653,605,23.0,true,0
1655,605,23.0,true,0
172,58,571.0,false,1
1656,606,23.0,true,0
1658,607,23.0,true,0
225,79,553.0,false,2
1666,609,23.0,true,0
1668,609,23.0,true,0
1669,610,23.0,true,0
1674,612,23.0,true,0
1675,612,23.0,true,0
1676,613,23.0,true,0
1677,613,23.0,true,0
1678,613,23.0,true,0
1679,614,23.0,true,0
1681,614,23.0,true,0
1682,615,23.0,true,0
1683,615,23.0,true,0
1684,616,23.0,true,0
1686,616,23.0,true,0
1690,618,23.0,true,0
176,58,585.0,false,1
1693,620,23.0,true,0
1697,621,23.0,true,0
1698,621,23.0,true,0
1700,622,23.0,true,0
227,80,566.0,false,2
1701,623,23.0,true,0
1703,624,23.0,true,0
1705,624,23.0,true,0
1706,625,23.0,true,0
1707,625,23.0,true,0
1708,626,23.0,true,0
1709,626,23.0,true,0
1710,626,23.0,true,0
1712,627,23.0,true,0
1719,629,23.0,true,0
1720,629,23.0,true,0
1721,629,23.0,true,0
1722,630,23.0,true,0
1724,630,23.0,true,0
1729,632,23.0,true,0
1732,633,23.0,true,0
182,61,596.0,false,1
1738,635,23.0,true,0
1740,636,23.0,true,0
1741,636,23.0,true,0
228,81,579.0,false,2
1746,638,23.0,true,0
1749,639,23.0,true,0
1750,639,23.0,true,0
1751,639,23.0,true,0
1753,640,23.0,true,0
1757,641,23.0,true,0
1760,642,23.0,true,0
1763,643,23.0,true,0
1764,643,23.0,true,0
1765,643,23.0,true,0
1766,644,23.0,true,0
1767,644,23.0,true,0
1769,645,23.0,true,0
1770,645,23.0,true,0
1773,646,23.0,true,0
1774,647,23.0,true,0
1775,647,23.0,true,0
183,61,610.0,false,1
1776,648,23.0,true,0
1779,649,23.0,true,0
1780,650,23.0,true,0
229,81,593.0,false,2
1783,651,23.0,true,0
1784,652,23.0,true,0
1785,652,23.0,true,0
1786,652,23.0,true,0
1791,654,23.0,true,0
1795,656,23.0,true,0
1796,656,23.0,true,0
1797,656,23.0,true,0
1800,657,23.0,true,0
1803,659,23.0,true,0
1805,660,23.0,true,0
1806,660,23.0,true,0
1807,661,23.0,true,0
1808,661,23.0,true,0
1809,661,23.0,true,0
1810,661,23.0,true,0
1811,661,23.0,true,0
184,62,623.0,false,1
1812,662,23.0,true,0
1813,662,23.0,true,0
1815,662,23.0,true,0
1818,663,23.0,true,0
1820,663,23.0,true,0
1821,663,23.0,true,0
1823,664,23.0,true,0
230,82,606.0,false,2
1825,665,23.0,true,0
1828,666,23.0,true,0
1829,666,23.0,true,0
1832,667,23.0,true,0
1833,667,23.0,true,0
1835,668,23.0,true,0
1836,669,23.0,true,0
1837,669,23.0,true,0
1838,670,23.0,true,0
1839,670,23.0,true,0
1842,671,23.0,true,0
1843,671,23.0,true,0
1845,672,23.0,true,0
1847,672,23.0,true,0
1849,673,23.0,true,0
1850,674,23.0,true,0
1854,674,23.0,true,0
1855,675,23.0,true,0
186,63,636.0,false,1
1858,676,23.0,true,0
1859,676,23.0,true,0
1860,676,23.0,true,0
1861,677,23.0,true,0
1862,677,23.0,true,0
234,83,619.0,false,2
1865,679,23.0,true,0
1867,679,23.0,true,0
1869,680,23.0,true,0
1870,681,23.0,true,0
1872,681,23.0,true,0
1873,682,23.0,true,0
1875,683,23.0,true,0
1878,684,23.0,true,0
1879,685,23.0,true,0
1880,685,23.0,true,0
1881,685,23.0,true,0
1883,686,23.0,true,0
1884,687,23.0,true,0
1885,687,23.0,true,0
1887,688,23.0,true,0
1891,689,23.0,true,0
190,65,648.0,false,1
1892,690,23.0,true,0
1893,690,23.0,true,0
1895,691,23.0,true,0
1898,692,23.0,true,0
1899,692,23.0,true,0
235,84,632.0,false,2
1901,693,23.0,true,0
1902,693,23.0,true,0
1907,696,23.0,true,0
1912,698,23.0,true,0
1913,698,23.0,true,0
1917,700,23.0,true,0
1919,701,23.0,true,0
1921,701,23.0,true,0
1922,702,23.0,true,0
1923,702,23.0,true,0
1924,702,23.0,true,0
192,65,662.0,false,1
1927,704,23.0,true,0
1928,704,23.0,true,0
1930,705,23.0,true,0
1931,706,23.0,true,0
1932,706,23.0,true,0
1933,706,23.0,true,0
237,84,646.0,false,2
1934,707,23.0,true,0
1937,708,23.0,true,0
1939,709,23.0,true,0
1941,709,23.0,true,0
1943,710,23.0,true,0
1944,710,23.0,true,0
1945,711,23.0,true,0
1952,714,23.0,true,0
1953,715,23.0,true,0
1956,716,23.0,true,0
1957,716,23.0,true,0
1961,717,23.0,true,0
194,66,675.0,false,1
1963,718,23.0,true,0
1965,719,23.0,true,0
1967,720,23.0,true,0
1968,720,23.0,true,0
1969,720,23.0,true,0
240,85,659.0,false,2
1970,721,23.0,true,0
1972,721,23.0,true,0
1975,722,23.0,true,0
1976,723,23.0,true,0
1977,723,23.0,true,0
1980,724,23.0,true,0
1982,725,23.0,true,0
1984,725,23.0,true,0
1994,728,23.0,true,0
195,67,688.0,false,1
2005,732,23.0,true,0
2006,732,23.0,true,0
2007,733,23.0,true,0
2009,733,23.0,true,0
2011,734,23.0,true,0
248,88,670.0,false,2
2016,736,23.0,true,0
2017,736,23.0,true,0
2020,737,23.0,true,0
2023,739,23.0,true,0
2025,739,23.0,true,0
2029,741,23.0,true,0
2030,742,23.0,true,0
2032,743,23.0,true,0
2033,743,23.0,true,0
2034,743,23.0,true,0
2036,744,23.0,true,0
2037,744,23.0,true,0
2038,744,23.0,true,0
2039,744,23.0,true,0
2042,745,23.0,true,0
196,67,702.0,false,1
2044,746,23.0,true,0
2045,746,23.0,true,0
2046,746,23.0,true,0
